YYYYMMDDHH FOGO
2014080306 0
2014080312 0
2014080318 0
2014080400 0
2014080406 0
2014080412 4
2014080418 1
2014080500 3
2014080506 0
2014080512 0
2014080518 20
2014080600 2
2014080606 0
2014080612 6
2014080618 0
2014080700 2
2014080706 2
2014080712 3
2014080718 34
2014080800 0
2014080806 0
2014080812 3
2014080818 0
2014080900 0
2014080906 0
2014080912 5
2014080918 10
2014081000 0
2014081006 2
2014081012 0
2014081018 7
2014081100 0
2014081106 0
2014081112 7
2014081118 2
2014081200 5
2014081206 1
2014081212 0
2014081218 19
2014081300 0
2014081306 0
2014081312 18
2014081318 2
2014081400 2
2014081406 2
2014081412 1
2014081418 29
2014081500 0
2014081506 0
2014081512 5
2014081518 1
2014081600 0
2014081606 1
2014081612 0
2014081618 11
2014081700 0
2014081706 0
2014081712 0
2014081718 4
2014081800 0
2014081806 0
2014081812 7
2014081818 12
2014081900 4
2014081906 0
2014081912 0
2014081918 5
2014082000 0
2014082006 0
2014082012 10
2014082018 2
2014082100 5
2014082106 0
2014082112 0
2014082118 28
2014082200 0
2014082206 0
2014082212 3
2014082218 2
2014082300 2
2014082306 0
2014082312 2
2014082318 48
2014082400 1
2014082406 0
2014082412 4
2014082418 13
2014082500 0
2014082506 0
2014082512 26
2014082518 21
2014082600 5
2014082606 0
2014082612 1
2014082618 45
2014082700 0
2014082706 0
2014082712 15
2014082718 0
2014082800 8
2014082806 1
2014082812 0
2014082818 48
2014082900 0
2014082906 0
2014082912 16
2014082918 0
2014083000 3
2014083006 0
2014083012 1
2014083018 36
2014083100 0
2014083106 0
2014083112 1
2014083118 2
2014090100 4
2014090106 1
2014090112 13
2014090118 62
2014090200 1
2014090206 0
2014090212 8
2014090218 42
2014090300 6
2014090306 2
2014090312 17
2014090318 51
2014090400 7
2014090406 0
2014090412 2
2014090418 27
2014090500 0
2014090506 0
2014090512 7
2014090518 0
2014090600 5
2014090606 5
2014090612 5
2014090618 56
2014090700 0
2014090706 0
2014090712 8
2014090718 7
2014090800 0
2014090806 0
2014090812 3
2014090818 29
2014090900 0
2014090906 0
2014090912 0
2014090918 8
2014091000 0
2014091006 0
2014091012 12
2014091018 8
2014091100 2
2014091106 1
2014091112 2
2014091118 38
2014091200 0
2014091206 0
2014091212 26
2014091218 12
2014091300 9
2014091306 5
2014091312 3
2014091318 31
2014091400 0
2014091406 0
2014091412 11
2014091418 10
2014091500 4
2014091506 2
2014091512 6
2014091518 142
2014091600 3
2014091606 0
2014091612 6
2014091618 24
2014091700 13
2014091706 9
2014091712 26
2014091718 132
2014091800 31
2014091806 1
2014091812 13
2014091818 70
2014091900 6
2014091906 14
2014091912 48
2014091918 50
2014092000 20
2014092006 0
2014092012 2
2014092018 106
2014092100 0
2014092106 1
2014092112 49
2014092118 64
2014092200 24
2014092206 6
2014092212 10
2014092218 65
2014092300 0
2014092306 0
2014092312 20
2014092318 7
2014092400 5
2014092406 6
2014092412 8
2014092418 92
2014092500 2
2014092506 0
2014092512 3
2014092518 9
2014092600 4
2014092606 1
2014092612 42
2014092618 75
2014092700 9
2014092706 0
2014092712 2
2014092718 61
2014092800 0
2014092806 0
2014092812 33
2014092818 4
2014092900 16
2014092906 3
2014092912 10
2014092918 52
2014093000 4
2014093006 4
2014093012 41
2014093018 17
2014100100 16
2014100106 2
2014100112 9
2014100118 130
2014100200 1
2014100206 0
2014100212 21
2014100218 18
2014100300 2
2014100306 11
2014100312 16
2014100318 82
2014100400 7
2014100406 2
2014100412 2
2014100418 38
2014100500 0
2014100506 0
2014100512 9
2014100518 20
2014100600 8
2014100606 0
2014100612 0
2014100618 40
2014100700 0
2014100706 0
2014100712 22
2014100718 5
2014100800 12
2014100806 3
2014100812 4
2014100818 34
2014100900 3
2014100906 0
2014100912 21
2014100918 0
2014101000 11
2014101006 5
2014101012 15
2014101018 49
2014101100 10
2014101106 0
2014101112 11
2014101118 27
2014101200 9
2014101206 8
2014101212 22
2014101218 85
2014101300 23
2014101306 3
2014101312 1
2014101318 81
2014101400 3
2014101406 3
2014101412 63
2014101418 103
2014101500 118
2014101506 27
2014101512 9
2014101518 315
2014101600 0
2014101606 7
2014101612 66
2014101618 24
2014101700 26
2014101706 11
2014101712 10
2014101718 204
2014101800 4
2014101806 0
2014101812 33
2014101818 30
2014101900 21
2014101906 13
2014101912 29
2014101918 93
2014102000 30
2014102006 4
2014102012 7
2014102018 29
2014102100 18
2014102106 3
2014102112 6
2014102118 10
2014102200 4
2014102206 0
2014102212 0
2014102218 1
2014102300 0
2014102306 0
2014102312 19
2014102318 4
2014102400 5
2014102406 0
2014102412 6
2014102418 33
2014102500 0
2014102506 0
2014102512 11
2014102518 0
2014102600 0
2014102606 1
2014102612 0
2014102618 8
2014102700 0
2014102706 0
2014102712 0
2014102718 0
2014102800 0
2014102806 0
2014102812 9
2014102818 2
2014102900 0
2014102906 0
2014102912 0
2014102918 0
2014103000 0
2014103006 0
2014103012 2
2014103018 0
2014103100 0
2014103106 0
2014103112 0
2014103118 1
2014110100 0
2014110106 0
2014110112 2
2014110118 2
2014110200 3
2014110206 1
2014110212 0
2014110218 16
2014110300 0
2014110306 0
2014110312 0
2014110318 0
2014110400 3
2014110406 0
2014110412 2
2014110418 35
2014110500 2
2014110506 0
2014110512 5
2014110518 6
2014110600 1
2014110606 2
2014110612 8
2014110618 11
2014110700 4
2014110706 0
2014110712 0
2014110718 8
2014110800 0
2014110806 0
2014110812 5
2014110818 5
2014110900 6
2014110906 0
2014110912 0
2014110918 8
2014111000 0
2014111006 0
2014111012 0
2014111018 0
2014111100 0
2014111106 0
2014111112 0
2014111118 7
2014111200 0
2014111206 0
2014111212 0
2014111218 0
2014111300 0
2014111306 0
2014111312 0
2014111318 0
2014111400 0
2014111406 0
2014111412 0
2014111418 0
2014111500 0
2014111506 0
2014111512 0
2014111518 0
2014111600 0
2014111606 0
2014111612 0
2014111618 0
2014111700 0
2014111706 0
2014111712 0
2014111718 0
2014111800 0
2014111806 0
2014111812 0
2014111818 1
2014111900 0
2014111906 0
2014111912 1
2014111918 4
2014112000 0
2014112006 0
2014112012 1
2014112018 5
2014112100 0
2014112106 0
2014112112 0
2014112118 0
2014112200 0
2014112206 0
2014112212 0
2014112218 1
2014112300 0
2014112306 0
2014112312 0
2014112318 0
2014112400 0
2014112406 0
2014112412 1
2014112418 1
2014112500 0
2014112506 0
2014112512 0
2014112518 1
2014112600 0
2014112606 0
2014112612 2
2014112618 0
2014112700 0
2014112706 0
2014112712 2
2014112718 8
2014112800 0
2014112806 0
2014112812 0
2014112818 2
2014112900 0
2014112906 0
2014112912 0
2014112918 5
2014113000 0
2014113006 0
2014113012 0
2014113018 0
2014120100 0
2014120106 0
2014120112 0
2014120118 0
2014120200 0
2014120206 0
2014120212 0
2014120218 0
2014120300 0
2014120306 0
2014120312 2
2014120318 0
2014120400 0
2014120406 0
2014120412 0
2014120418 8
2014120500 0
2014120506 0
2014120512 2
2014120518 0
2014120600 0
2014120606 0
2014120612 0
2014120618 2
2014120700 0
2014120706 0
2014120712 0
2014120718 0
2014120800 0
2014120806 0
2014120812 0
2014120818 0
2014120900 0
2014120906 0
2014120912 0
2014120918 0
2014121000 0
2014121006 0
2014121012 0
2014121018 0
2014121100 0
2014121106 0
2014121112 0
2014121118 2
2014121200 0
2014121206 0
2014121212 0
2014121218 0
2014121300 0
2014121306 0
2014121312 0
2014121318 1
2014121400 0
2014121406 0
2014121412 0
2014121418 0
2014121500 0
2014121506 0
2014121512 0
2014121518 0
2014121600 0
2014121606 0
2014121612 0
2014121618 0
2014121700 0
2014121706 0
2014121712 1
2014121718 0
2014121800 0
2014121806 0
2014121812 0
2014121818 0
2014121900 0
2014121906 0
2014121912 1
2014121918 0
2014122000 0
2014122006 0
2014122012 0
2014122018 1
2014122100 0
2014122106 0
2014122112 0
2014122118 0
2014122200 0
2014122206 0
2014122212 0
2014122218 0
2014122300 0
2014122306 0
2014122312 0
2014122318 0
2014122400 0
2014122406 0
2014122412 1
2014122418 0
2014122500 1
2014122506 0
2014122512 0
2014122518 0
2014122600 0
2014122606 0
2014122612 3
2014122618 0
2014122700 2
2014122706 2
2014122712 0
2014122718 5
2014122800 0
2014122806 0
2014122812 0
2014122818 0
2014122900 0
2014122906 0
2014122912 0
2014122918 17
2014123000 0
2014123006 0
2014123012 3
2014123018 0
2014123100 0
2014123106 1
2014123112 0
2014123118 11
2015010100 0
2015010106 0
2015010112 0
2015010118 0
2015010200 0
2015010206 0
2015010212 5
2015010218 0
2015010300 3
2015010306 0
2015010312 0
2015010318 3
2015010400 0
2015010406 0
2015010412 2
2015010418 2
2015010500 6
2015010506 4
2015010512 0
2015010518 7
2015010600 0
2015010606 0
2015010612 3
2015010618 0
2015010700 0
2015010706 1
2015010712 1
2015010718 4
2015010800 0
2015010806 0
2015010812 0
2015010818 0
2015010900 0
2015010906 1
2015010912 2
2015010918 2
2015011000 1
2015011006 0
2015011012 0
2015011018 0
2015011100 0
2015011106 0
2015011112 1
2015011118 0
2015011200 0
2015011206 0
2015011212 0
2015011218 2
2015011300 0
2015011306 0
2015011312 1
2015011318 0
2015011400 0
2015011406 0
2015011412 0
2015011418 3
2015011500 0
2015011506 0
2015011512 0
2015011518 0
2015011600 3
2015011606 2
2015011612 3
2015011618 1
2015011700 4
2015011706 0
2015011712 0
2015011718 0
2015011800 0
2015011806 0
2015011812 6
2015011818 0
2015011900 4
2015011906 0
2015011912 0
2015011918 5
2015012000 0
2015012006 0
2015012012 1
2015012018 1
2015012100 2
2015012106 1
2015012112 0
2015012118 1
2015012200 0
2015012206 0
2015012212 0
2015012218 0
2015012300 0
2015012306 0
2015012312 0
2015012318 1
2015012400 0
2015012406 0
2015012412 0
2015012418 2
2015012500 0
2015012506 0
2015012512 0
2015012518 1
2015012600 2
2015012606 0
2015012612 0
2015012618 0
2015012700 0
2015012706 0
2015012712 2
2015012718 0
2015012800 1
2015012806 0
2015012812 0
2015012818 0
2015012900 0
2015012906 0
2015012912 3
2015012918 0
2015013000 1
2015013006 2
2015013012 0
2015013018 1
2015013100 0
2015013106 0
2015013112 0
2015013118 0
2015020100 7
2015020106 1
2015020112 0
2015020118 3
2015020200 3
2015020206 0
2015020212 0
2015020218 0
2015020300 0
2015020306 0
2015020312 6
2015020318 1
2015020400 8
2015020406 0
2015020412 0
2015020418 0
2015020500 0
2015020506 0
2015020512 0
2015020518 0
2015020600 0
2015020606 0
2015020612 0
2015020618 0
2015020700 0
2015020706 0
2015020712 0
2015020718 0
2015020800 0
2015020806 0
2015020812 0
2015020818 0
2015020900 0
2015020906 0
2015020912 0
2015020918 0
2015021000 0
2015021006 0
2015021012 0
2015021018 0
2015021100 0
2015021106 0
2015021112 0
2015021118 0
2015021200 0
2015021206 0
2015021212 3
2015021218 2
2015021300 1
2015021306 0
2015021312 0
2015021318 1
2015021400 0
2015021406 0
2015021412 1
2015021418 0
2015021500 0
2015021506 0
2015021512 2
2015021518 3
2015021600 0
2015021606 0
2015021612 0
2015021618 0
2015021700 0
2015021706 2
2015021712 1
2015021718 7
2015021800 2
2015021806 0
2015021812 0
2015021818 0
2015021900 0
2015021906 0
2015021912 0
2015021918 1
2015022000 0
2015022006 0
2015022012 0
2015022018 0
2015022100 0
2015022106 0
2015022112 1
2015022118 0
2015022200 0
2015022206 0
2015022212 0
2015022218 0
2015022300 0
2015022306 0
2015022312 0
2015022318 0
2015022400 0
2015022406 0
2015022412 0
2015022418 0
2015022500 0
2015022506 0
2015022512 0
2015022518 0
2015022600 0
2015022606 0
2015022612 3
2015022618 0
2015022700 0
2015022706 0
2015022712 0
2015022718 0
2015022800 0
2015022806 0
2015022812 2
2015022818 0
2015030100 0
2015030106 0
2015030112 0
2015030118 0
2015030200 0
2015030206 0
2015030212 0
2015030218 0
2015030300 0
2015030306 0
2015030312 0
2015030318 0
2015030400 0
2015030406 0
2015030412 0
2015030418 0
2015030500 0
2015030506 0
2015030512 0
2015030518 3
2015030600 0
2015030606 0
2015030612 0
2015030618 1
2015030700 0
2015030706 0
2015030712 1
2015030718 0
2015030800 0
2015030806 0
2015030812 0
2015030818 0
2015030900 0
2015030906 0
2015030912 0
2015030918 0
2015031000 0
2015031006 0
2015031012 0
2015031018 0
2015031100 0
2015031106 0
2015031112 0
2015031118 0
2015031200 1
2015031206 0
2015031212 0
2015031218 3
2015031300 0
2015031306 0
2015031312 0
2015031318 1
2015031400 0
2015031406 0
2015031412 0
2015031418 2
2015031500 0
2015031506 0
2015031512 0
2015031518 1
2015031600 0
2015031606 0
2015031612 1
2015031618 0
2015031700 1
2015031706 0
2015031712 0
2015031718 3
2015031800 0
2015031806 0
2015031812 0
2015031818 2
2015031900 0
2015031906 0
2015031912 0
2015031918 0
2015032000 0
2015032006 0
2015032012 0
2015032018 0
2015032100 0
2015032106 0
2015032112 0
2015032118 0
2015032200 0
2015032206 0
2015032212 0
2015032218 0
2015032300 0
2015032306 0
2015032312 0
2015032318 0
2015032400 0
2015032406 0
2015032412 0
2015032418 0
2015032500 0
2015032506 0
2015032512 1
2015032518 0
2015032600 0
2015032606 0
2015032612 0
2015032618 2
2015032700 0
2015032706 0
2015032712 0
2015032718 0
2015032800 0
2015032806 0
2015032812 2
2015032818 4
2015032900 1
2015032906 0
2015032912 0
2015032918 0
2015033000 0
2015033006 0
2015033012 2
2015033018 4
2015033100 1
2015033106 0
2015033112 0
2015033118 0
2015040100 0
2015040106 0
2015040112 3
2015040118 0
2015040200 2
2015040206 0
2015040212 2
2015040218 3
2015040300 0
2015040306 0
2015040312 0
2015040318 0
2015040400 0
2015040406 2
2015040412 0
2015040418 1
2015040500 0
2015040506 0
2015040512 0
2015040518 0
2015040600 0
2015040606 0
2015040612 0
2015040618 3
2015040700 0
2015040706 0
2015040712 0
2015040718 0
2015040800 0
2015040806 0
2015040812 0
2015040818 0
2015040900 0
2015040906 0
2015040912 0
2015040918 0
2015041000 0
2015041006 0
2015041012 0
2015041018 0
2015041100 0
2015041106 0
2015041112 0
2015041118 0
2015041200 0
2015041206 0
2015041212 0
2015041218 0
2015041300 0
2015041306 0
2015041312 0
2015041318 2
2015041400 0
2015041406 0
2015041412 0
2015041418 0
2015041500 0
2015041506 0
2015041512 0
2015041518 0
2015041600 0
2015041606 0
2015041612 0
2015041618 0
2015041700 0
2015041706 0
2015041712 1
2015041718 0
2015041800 0
2015041806 0
2015041812 0
2015041818 1
2015041900 0
2015041906 0
2015041912 0
2015041918 0
2015042000 0
2015042006 0
2015042012 0
2015042018 2
2015042100 0
2015042106 0
2015042112 0
2015042118 1
2015042200 0
2015042206 0
2015042212 0
2015042218 1
2015042300 0
2015042306 0
2015042312 0
2015042318 0
2015042400 0
2015042406 0
2015042412 0
2015042418 0
2015042500 0
2015042506 0
2015042512 0
2015042518 0
2015042600 0
2015042606 0
2015042612 0
2015042618 0
2015042700 0
2015042706 0
2015042712 0
2015042718 2
2015042800 0
2015042806 0
2015042812 0
2015042818 0
2015042900 0
2015042906 0
2015042912 0
2015042918 0
2015043000 0
2015043006 0
2015043012 0
2015043018 0
2015050100 0
2015050106 0
2015050112 0
2015050118 0
2015050200 1
2015050206 0
2015050212 0
2015050218 0
2015050300 0
2015050306 0
2015050312 1
2015050318 0
2015050400 0
2015050406 0
2015050412 1
2015050418 4
2015050500 0
2015050506 0
2015050512 0
2015050518 0
2015050600 0
2015050606 0
2015050612 0
2015050618 0
2015050700 0
2015050706 0
2015050712 0
2015050718 0
2015050800 0
2015050806 0
2015050812 1
2015050818 0
2015050900 0
2015050906 0
2015050912 0
2015050918 0
2015051000 0
2015051006 0
2015051012 0
2015051018 0
2015051100 0
2015051106 2
2015051112 0
2015051118 0
2015051200 0
2015051206 0
2015051212 1
2015051218 0
2015051300 0
2015051306 0
2015051312 0
2015051318 1
2015051400 0
2015051406 0
2015051412 0
2015051418 0
2015051500 0
2015051506 0
2015051512 0
2015051518 2
2015051600 0
2015051606 0
2015051612 0
2015051618 0
2015051700 0
2015051706 0
2015051712 0
2015051718 0
2015051800 0
2015051806 0
2015051812 0
2015051818 1
2015051900 0
2015051906 0
2015051912 0
2015051918 0
2015052000 1
2015052006 0
2015052012 0
2015052018 0
2015052100 0
2015052106 0
2015052112 3
2015052118 0
2015052200 0
2015052206 0
2015052212 0
2015052218 3
2015052300 0
2015052306 0
2015052312 3
2015052318 1
2015052400 0
2015052406 0
2015052412 0
2015052418 0
2015052500 0
2015052506 0
2015052512 0
2015052518 3
2015052600 0
2015052606 0
2015052612 3
2015052618 0
2015052700 0
2015052706 0
2015052712 0
2015052718 3
2015052800 0
2015052806 0
2015052812 0
2015052818 0
2015052900 0
2015052906 0
2015052912 0
2015052918 3
2015053000 0
2015053006 0
2015053012 0
2015053018 0
2015053100 0
2015053106 0
2015053112 1
2015053118 0
2015060100 1
2015060106 0
2015060112 0
2015060118 2
2015060200 0
2015060206 0
2015060212 0
2015060218 0
2015060300 0
2015060306 0
2015060312 0
2015060318 0
2015060400 0
2015060406 0
2015060412 3
2015060418 0
2015060500 1
2015060506 0
2015060512 0
2015060518 7
2015060600 0
2015060606 0
2015060612 3
2015060618 0
2015060700 0
2015060706 0
2015060712 0
2015060718 1
2015060800 0
2015060806 0
2015060812 0
2015060818 0
2015060900 0
2015060906 0
2015060912 2
2015060918 5
2015061000 0
2015061006 0
2015061012 0
2015061018 1
2015061100 0
2015061106 0
2015061112 8
2015061118 0
2015061200 0
2015061206 0
2015061212 0
2015061218 7
2015061300 0
2015061306 0
2015061312 8
2015061318 0
2015061400 0
2015061406 0
2015061412 0
2015061418 8
2015061500 0
2015061506 0
2015061512 1
2015061518 0
2015061600 0
2015061606 0
2015061612 1
2015061618 1
2015061700 0
2015061706 0
2015061712 0
2015061718 0
2015061800 0
2015061806 0
2015061812 1
2015061818 0
2015061900 0
2015061906 0
2015061912 0
2015061918 0
2015062000 0
2015062006 0
2015062012 1
2015062018 0
2015062100 2
2015062106 0
2015062112 0
2015062118 0
2015062200 0
2015062206 0
2015062212 1
2015062218 2
2015062300 0
2015062306 0
2015062312 0
2015062318 5
2015062400 0
2015062406 0
2015062412 0
2015062418 0
2015062500 0
2015062506 0
2015062512 0
2015062518 0
2015062600 0
2015062606 0
2015062612 0
2015062618 1
2015062700 0
2015062706 0
2015062712 1
2015062718 7
2015062800 3
2015062806 0
2015062812 0
2015062818 1
2015062900 0
2015062906 0
2015062912 0
2015062918 0
2015063000 0
2015063006 0
2015063012 2
2015063018 1
2015070100 0
2015070106 0
2015070112 1
2015070118 0
2015070200 0
2015070206 0
2015070212 2
2015070218 10
2015070300 3
2015070306 0
2015070312 0
2015070318 4
2015070400 0
2015070406 0
2015070412 2
2015070418 0
2015070500 1
2015070506 0
2015070512 0
2015070518 0
2015070600 0
2015070606 0
2015070612 0
2015070618 0
2015070700 0
2015070706 0
2015070712 0
2015070718 0
2015070800 0
2015070806 0
2015070812 1
2015070818 0
2015070900 0
2015070906 0
2015070912 0
2015070918 0
2015071000 0
2015071006 0
2015071012 0
2015071018 0
2015071100 0
2015071106 0
2015071112 1
2015071118 3
2015071200 1
2015071206 0
2015071212 0
2015071218 0
2015071300 0
2015071306 0
2015071312 2
2015071318 1
2015071400 0
2015071406 0
2015071412 0
2015071418 5
2015071500 0
2015071506 0
2015071512 4
2015071518 0
2015071600 0
2015071606 1
2015071612 0
2015071618 0
2015071700 0
2015071706 0
2015071712 0
2015071718 0
2015071800 0
2015071806 0
2015071812 0
2015071818 0
2015071900 2
2015071906 0
2015071912 0
2015071918 1
2015072000 0
2015072006 0
2015072012 2
2015072018 2
2015072100 1
2015072106 0
2015072112 0
2015072118 3
2015072200 0
2015072206 0
2015072212 4
2015072218 0
2015072300 4
2015072306 4
2015072312 0
2015072318 2
2015072400 0
2015072406 0
2015072412 4
2015072418 0
2015072500 0
2015072506 0
2015072512 1
2015072518 0
2015072600 1
2015072606 0
2015072612 0
2015072618 1
2015072700 0
2015072706 0
2015072712 2
2015072718 2
2015072800 3
2015072806 0
2015072812 0
2015072818 5
2015072900 0
2015072906 0
2015072912 3
2015072918 1
2015073000 0
2015073006 0
2015073012 0
2015073018 14
2015073100 0
2015073106 0
2015073112 6
2015073118 0
2015080100 3
2015080106 6
2015080112 5
2015080118 14
2015080200 0
2015080206 0
2015080212 1
2015080218 3
2015080300 0
2015080306 0
2015080312 0
2015080318 13
2015080400 0
2015080406 0
2015080412 3
2015080418 16
2015080500 0
2015080506 0
2015080512 10
2015080518 7
2015080600 2
2015080606 0
2015080612 0
2015080618 11
2015080700 0
2015080706 0
2015080712 7
2015080718 4
2015080800 3
2015080806 1
2015080812 4
2015080818 16
2015080900 0
2015080906 0
2015080912 1
2015080918 0
2015081000 0
2015081006 0
2015081012 2
2015081018 3
2015081100 0
2015081106 0
2015081112 1
2015081118 3
2015081200 1
2015081206 0
2015081212 3
2015081218 5
2015081300 1
2015081306 0
2015081312 0
2015081318 8
2015081400 0
2015081406 0
2015081412 2
2015081418 0
2015081500 1
2015081506 0
2015081512 0
2015081518 11
2015081600 0
2015081606 0
2015081612 2
2015081618 0
2015081700 0
2015081706 0
2015081712 0
2015081718 1
2015081800 0
2015081806 0
2015081812 0
2015081818 0
2015081900 2
2015081906 0
2015081912 3
2015081918 1
2015082000 0
2015082006 0
2015082012 1
2015082018 5
2015082100 2
2015082106 0
2015082112 4
2015082118 4
2015082200 1
2015082206 0
2015082212 0
2015082218 2
2015082300 0
2015082306 0
2015082312 2
2015082318 0
2015082400 5
2015082406 0
2015082412 0
2015082418 42
2015082500 0
2015082506 0
2015082512 14
2015082518 2
2015082600 0
2015082606 3
2015082612 3
2015082618 27
2015082700 0
2015082706 0
2015082712 2
2015082718 3
2015082800 0
2015082806 0
2015082812 5
2015082818 18
2015082900 4
2015082906 0
2015082912 0
2015082918 9
2015083000 0
2015083006 0
2015083012 4
2015083018 1
2015083100 0
2015083106 2
2015083112 2
2015083118 24
2015090100 0
2015090106 0
2015090112 14
2015090118 9
2015090200 8
2015090206 4
2015090212 2
2015090218 71
2015090300 2
2015090306 0
2015090312 15
2015090318 9
2015090400 0
2015090406 1
2015090412 14
2015090418 100
2015090500 7
2015090506 0
2015090512 10
2015090518 20
2015090600 0
2015090606 3
2015090612 16
2015090618 59
2015090700 1
2015090706 0
2015090712 0
2015090718 57
2015090800 3
2015090806 0
2015090812 31
2015090818 17
2015090900 10
2015090906 1
2015090912 16
2015090918 103
2015091000 2
2015091006 0
2015091012 21
2015091018 17
2015091100 3
2015091106 6
2015091112 9
2015091118 189
2015091200 1
2015091206 0
2015091212 7
2015091218 16
2015091300 0
2015091306 1
2015091312 30
2015091318 46
2015091400 2
2015091406 0
2015091412 0
2015091418 22
2015091500 0
2015091506 0
2015091512 7
2015091518 18
2015091600 16
2015091606 6
2015091612 0
2015091618 76
2015091700 0
2015091706 5
2015091712 28
2015091718 14
2015091800 9
2015091806 1
2015091812 7
2015091818 136
2015091900 2
2015091906 0
2015091912 18
2015091918 8
2015092000 15
2015092006 15
2015092012 21
2015092018 42
2015092100 10
2015092106 1
2015092112 12
2015092118 21
2015092200 0
2015092206 3
2015092212 46
2015092218 64
2015092300 14
2015092306 1
2015092312 0
2015092318 107
2015092400 0
2015092406 5
2015092412 53
2015092418 46
2015092500 29
2015092506 9
2015092512 21
2015092518 206
2015092600 13
2015092606 5
2015092612 70
2015092618 32
2015092700 36
2015092706 28
2015092712 27
2015092718 152
2015092800 8
2015092806 0
2015092812 26
2015092818 43
2015092900 10
2015092906 23
2015092912 66
2015092918 112
2015093000 13
2015093006 0
2015093012 6
2015093018 84
2015100100 4
2015100106 9
2015100112 126
2015100118 77
2015100200 59
2015100206 11
2015100212 7
2015100218 177
2015100300 6
2015100306 2
2015100312 70
2015100318 36
2015100400 42
2015100406 17
2015100412 63
2015100418 197
2015100500 12
2015100506 0
2015100512 22
2015100518 17
2015100600 7
2015100606 10
2015100612 17
2015100618 1
2015100700 1
2015100706 0
2015100712 0
2015100718 8
2015100800 0
2015100806 0
2015100812 28
2015100818 40
2015100900 6
2015100906 0
2015100912 2
2015100918 66
2015101000 4
2015101006 2
2015101012 42
2015101018 29
2015101100 57
2015101106 25
2015101112 8
2015101118 137
2015101200 6
2015101206 0
2015101212 18
2015101218 7
2015101300 15
2015101306 7
2015101312 17
2015101318 155
2015101400 23
2015101406 3
2015101412 25
2015101418 51
2015101500 5
2015101506 13
2015101512 29
2015101518 71
2015101600 27
2015101606 4
2015101612 9
2015101618 78
2015101700 3
2015101706 18
2015101712 62
2015101718 95
2015101800 92
2015101806 37
2015101812 9
2015101818 134
2015101900 3
2015101906 0
2015101912 33
2015101918 2
2015102000 16
2015102006 3
2015102012 6
2015102018 46
2015102100 1
2015102106 0
2015102112 33
2015102118 15
2015102200 18
2015102206 6
2015102212 28
2015102218 82
2015102300 14
2015102306 0
2015102312 2
2015102318 21
2015102400 0
2015102406 2
2015102412 19
2015102418 10
2015102500 7
2015102506 0
2015102512 0
2015102518 0
2015102600 0
2015102606 3
2015102612 12
2015102618 4
2015102700 3
2015102706 0
2015102712 4
2015102718 16
2015102800 0
2015102806 0
2015102812 2
2015102818 1
2015102900 6
2015102906 2
2015102912 0
2015102918 4
2015103000 0
2015103006 0
2015103012 1
2015103018 0
2015103100 0
2015103106 1
2015103112 4
2015103118 10
2015110100 0
2015110106 0
2015110112 1
2015110118 0
2015110200 9
2015110206 2
2015110212 7
2015110218 28
2015110300 25
2015110306 1
2015110312 3
2015110318 94
2015110400 0
2015110406 2
2015110412 48
2015110418 28
2015110500 52
2015110506 12
2015110512 13
2015110518 152
2015110600 23
2015110606 13
2015110612 83
2015110618 11
2015110700 62
2015110706 38
2015110712 38
2015110718 115
2015110800 8
2015110806 1
2015110812 12
2015110818 50
2015110900 6
2015110906 7
2015110912 15
2015110918 62
2015111000 33
2015111006 7
2015111012 0
2015111018 33
2015111100 0
2015111106 1
2015111112 10
2015111118 13
2015111200 21
2015111206 0
2015111212 2
2015111218 27
2015111300 1
2015111306 0
2015111312 38
2015111318 5
2015111400 13
2015111406 5
2015111412 3
2015111418 24
2015111500 1
2015111506 0
2015111512 1
2015111518 1
2015111600 0
2015111606 0
2015111612 0
2015111618 0
2015111700 0
2015111706 0
2015111712 0
2015111718 0
2015111800 0
2015111806 0
2015111812 0
2015111818 1
2015111900 0
2015111906 0
2015111912 0
2015111918 1
2015112000 0
2015112006 0
2015112012 4
2015112018 0
2015112100 0
2015112106 0
2015112112 0
2015112118 5
2015112200 0
2015112206 0
2015112212 0
2015112218 0
2015112300 0
2015112306 0
2015112312 2
2015112318 3
2015112400 0
2015112406 0
2015112412 0
2015112418 0
2015112500 0
2015112506 0
2015112512 0
2015112518 0
2015112600 1
2015112606 0
2015112612 0
2015112618 3
2015112700 0
2015112706 0
2015112712 1
2015112718 0
2015112800 1
2015112806 0
2015112812 0
2015112818 4
2015112900 0
2015112906 0
2015112912 1
2015112918 0
2015113000 0
2015113006 0
2015113012 1
2015113018 26
2015120100 0
2015120106 0
2015120112 2
2015120118 0
2015120200 2
2015120206 1
2015120212 2
2015120218 6
2015120300 0
2015120306 0
2015120312 0
2015120318 2
2015120400 0
2015120406 1
2015120412 2
2015120418 0
2015120500 0
2015120506 0
2015120512 0
2015120518 4
2015120600 0
2015120606 0
2015120612 0
2015120618 0
2015120700 0
2015120706 0
2015120712 0
2015120718 1
2015120800 0
2015120806 0
2015120812 0
2015120818 0
2015120900 0
2015120906 0
2015120912 0
2015120918 6
2015121000 2
2015121006 0
2015121012 3
2015121018 5
2015121100 2
2015121106 2
2015121112 11
2015121118 11
2015121200 2
2015121206 1
2015121212 0
2015121218 2
2015121300 0
2015121306 1
2015121312 3
2015121318 4
2015121400 6
2015121406 1
2015121412 0
2015121418 9
2015121500 0
2015121506 0
