YYYYMMDDHH air2m
2003010118 295.356
2003010200 293.763
2003010206 297.235
2003010212 300.47
2003010218 295.979
2003010300 293.977
2003010306 297.11
2003010312 299.644
2003010318 295.833
2003010400 294.221
2003010406 296.302
2003010412 298.781
2003010418 295.277
2003010500 294.186
2003010506 295.957
2003010512 300.584
2003010518 296.033
2003010600 294.855
2003010606 296.97
2003010612 301.703
2003010618 297.059
2003010700 295.276
2003010706 298.325
2003010712 301.777
2003010718 296.757
2003010800 294.654
2003010806 297.602
2003010812 300.757
2003010818 296.135
2003010900 294.021
2003010906 296.055
2003010912 301.714
2003010918 295.625
2003011000 293.363
2003011006 296.923
2003011012 302.58
2003011018 296.721
2003011100 294.474
2003011106 298.133
2003011112 303.014
2003011118 296.613
2003011200 295.022
2003011206 298.229
2003011212 300.678
2003011218 295.88
2003011300 294.2
2003011306 297.955
2003011312 299.807
2003011318 296.192
2003011400 294.946
2003011406 296.991
2003011412 298.658
2003011418 295.577
2003011500 294.509
2003011506 296.233
2003011512 298.657
2003011518 295.277
2003011600 293.908
2003011606 295.856
2003011612 299.439
2003011618 295.456
2003011700 293.685
2003011706 296.527
2003011712 300.389
2003011718 295.714
2003011800 293.743
2003011806 296.482
2003011812 299.015
2003011818 295.067
2003011900 293.608
2003011906 295.991
2003011912 299.177
2003011918 295.02
2003012000 293.427
2003012006 296.114
2003012012 298.29
2003012018 295.032
2003012100 293.987
2003012106 295.445
2003012112 298.249
2003012118 294.9
2003012200 293.41
2003012206 295.28
2003012212 298.714
2003012218 294.699
2003012300 293.176
2003012306 295.644
2003012312 300.319
2003012318 294.502
2003012400 292.009
2003012406 295.612
2003012412 301.051
2003012418 295.045
2003012500 292.899
2003012506 296.044
2003012512 300.424
2003012518 294.511
2003012600 292.458
2003012606 294.514
2003012612 300.595
2003012618 294.502
2003012700 292.489
2003012706 295.288
2003012712 300.507
2003012718 295.31
2003012800 293.554
2003012806 295.868
2003012812 299.268
2003012818 295.123
2003012900 293.221
2003012906 295.425
2003012912 298.099
2003012918 295.099
2003013000 293.144
2003013006 295.011
2003013012 297.345
2003013018 294.332
2003013100 292.121
2003013106 293.708
2003013112 297.756
2003013118 293.531
2003020100 291.798
2003020106 294.121
2003020112 298.074
2003020118 293.576
2003020200 291.876
2003020206 293.957
2003020212 298.166
2003020218 293.79
2003020300 291.602
2003020306 293.813
2003020312 298.397
2003020318 293.69
2003020400 291.848
2003020406 294.426
2003020412 299.446
2003020418 294.169
2003020500 292.581
2003020506 294.895
2003020512 298.925
2003020518 294.57
2003020600 292.771
2003020606 295.428
2003020612 298.747
2003020618 294.393
2003020700 292.671
2003020706 295.038
2003020712 299.836
2003020718 294.781
2003020800 292.136
2003020806 294.982
2003020812 298.553
2003020818 294.057
2003020900 291.756
2003020906 295.347
2003020912 300.12
2003020918 294.08
2003021000 292.281
2003021006 295.936
2003021012 300.657
2003021018 294.959
2003021100 292.634
2003021106 295.957
2003021112 300.474
2003021118 294.733
2003021200 292.391
2003021206 295.735
2003021212 300.287
2003021218 294.981
2003021300 292.712
2003021306 295.435
2003021312 300.118
2003021318 294.805
2003021400 292.312
2003021406 295.512
2003021412 301.099
2003021418 295.358
2003021500 293.088
2003021506 295.39
2003021512 300.476
2003021518 294.969
2003021600 292.735
2003021606 296.103
2003021612 300.665
2003021618 295.259
2003021700 293.489
2003021706 296.167
2003021712 300.715
2003021718 295.837
2003021800 293.513
2003021806 296.315
2003021812 301.378
2003021818 295.814
2003021900 294.032
2003021906 295.755
2003021912 299.961
2003021918 295.402
2003022000 293.62
2003022006 295.9
2003022012 298.417
2003022018 294.356
2003022100 292.789
2003022106 294.477
2003022112 297.983
2003022118 293.756
2003022200 291.998
2003022206 294.744
2003022212 299.339
2003022218 294.447
2003022300 293.146
2003022306 295.579
2003022312 299.827
2003022318 294.648
2003022400 293.18
2003022406 295.645
2003022412 300.271
2003022418 294.482
2003022500 292.459
2003022506 296.343
2003022512 301.17
2003022518 294.992
2003022600 292.475
2003022606 296.498
2003022612 302.194
2003022618 295.734
2003022700 293.408
2003022706 296.589
2003022712 301.856
2003022718 295.868
2003022800 293.844
2003022806 296.691
2003022812 301.061
2003022818 295.66
2003030100 293.412
2003030106 296.048
2003030112 300.915
2003030118 295.472
2003030200 293.035
2003030206 295.745
2003030212 301.335
2003030218 295.128
2003030300 292.77
2003030306 296.11
2003030312 301.11
2003030318 295.223
2003030400 292.878
2003030406 295.688
2003030412 301.368
2003030418 294.723
2003030500 291.9
2003030506 295.521
2003030512 300.325
2003030518 294.191
2003030600 292.09
2003030606 295.101
2003030612 301.157
2003030618 294.805
2003030700 292.98
2003030706 295.626
2003030712 299.51
2003030718 294.501
2003030800 292.209
2003030806 295.014
2003030812 299.334
2003030818 294.258
2003030900 292.477
2003030906 294.069
2003030912 299.055
2003030918 294.125
2003031000 293.277
2003031006 295.112
2003031012 299.04
2003031018 294.646
2003031100 293.098
2003031106 295.535
2003031112 299.333
2003031118 294.713
2003031200 293.21
2003031206 295.025
2003031212 300.579
2003031218 295.224
2003031300 293.764
2003031306 295.901
2003031312 301.59
2003031318 295.471
2003031400 293.865
2003031406 296.555
2003031412 301.434
2003031418 295.257
2003031500 293.632
2003031506 295.379
2003031512 300.12
2003031518 295.39
2003031600 293.574
2003031606 295.699
2003031612 301.246
2003031618 295.135
2003031700 292.698
2003031706 295.413
2003031712 301.298
2003031718 294.467
2003031800 292.709
2003031806 294.757
2003031812 298.799
2003031818 294.79
2003031900 292.821
2003031906 294.61
2003031912 297.188
2003031918 294.257
2003032000 292.513
2003032006 293.766
2003032012 297.582
2003032018 293.799
2003032100 292.885
2003032106 295.034
2003032112 298.028
2003032118 294.324
2003032200 292.679
2003032206 294.759
2003032212 297.31
2003032218 294.299
2003032300 292.523
2003032306 294.73
2003032312 297.512
2003032318 294.201
2003032400 292.535
2003032406 294.101
2003032412 296.824
2003032418 293.712
2003032500 291.667
2003032506 293.087
2003032512 296.264
2003032518 292.886
2003032600 291.422
2003032606 293.767
2003032612 298.271
2003032618 293.132
2003032700 291.855
2003032706 294.067
2003032712 298.169
2003032718 293.5
2003032800 292.023
2003032806 294.246
2003032812 299.257
2003032818 294.426
2003032900 292.849
2003032906 294.096
2003032912 298.565
2003032918 293.837
2003033000 292.149
2003033006 294.204
2003033012 299.07
2003033018 294.202
2003033100 293.078
2003033106 295.503
2003033112 300.14
2003033118 294.449
2003040100 292.761
2003040106 295.677
2003040112 300.495
2003040118 294.292
2003040200 292.557
2003040206 295.578
2003040212 300.972
2003040218 294.082
2003040300 292.314
2003040306 295.313
2003040312 301.684
2003040318 294.27
2003040400 292.523
2003040406 294.636
2003040412 300.117
2003040418 294.748
2003040500 292.655
2003040506 296.304
2003040512 301.987
2003040518 295.613
2003040600 293.569
2003040606 297.003
2003040612 301.62
2003040618 295.634
2003040700 293.933
2003040706 297.181
2003040712 300.294
2003040718 295.723
2003040800 294.311
2003040806 296.227
2003040812 298.125
2003040818 295.079
2003040900 293.834
2003040906 295.233
2003040912 298.77
2003040918 294.879
2003041000 293.733
2003041006 295.777
2003041012 299.452
2003041018 294.901
2003041100 292.986
2003041106 296.433
2003041112 300.37
2003041118 295.134
2003041200 292.985
2003041206 296.802
2003041212 299.263
2003041218 295.034
2003041300 293.343
2003041306 295.07
2003041312 297.975
2003041318 294.092
2003041400 292.848
2003041406 293.273
2003041412 296.426
2003041418 293.494
2003041500 291.726
2003041506 292.627
2003041512 295.997
2003041518 292.637
2003041600 291.248
2003041606 292.769
2003041612 296.849
2003041618 292.982
2003041700 291.571
2003041706 292.992
2003041712 298.562
2003041718 293.081
2003041800 291.369
2003041806 293.168
2003041812 299.594
2003041818 293.269
2003041900 291.79
2003041906 293.978
2003041912 299.99
2003041918 293.365
2003042000 291.152
2003042006 293.676
2003042012 300.448
2003042018 293.289
2003042100 291.699
2003042106 294.089
2003042112 299.359
2003042118 293.142
2003042200 291.097
2003042206 293.566
2003042212 299.696
2003042218 293.602
2003042300 291.779
2003042306 293.85
2003042312 299.941
2003042318 293.315
2003042400 291.392
2003042406 293.394
2003042412 299.096
2003042418 292.991
2003042500 291.471
2003042506 293.583
2003042512 299.107
2003042518 293.203
2003042600 291.566
2003042606 294.368
2003042612 299.883
2003042618 292.635
2003042700 290.98
2003042706 293.769
2003042712 301.693
2003042718 293.216
2003042800 291.103
2003042806 294.679
2003042812 302.911
2003042818 292.815
2003042900 290.882
2003042906 294.837
2003042912 303.261
2003042918 293.563
2003043000 291.526
2003043006 295.301
2003043012 303.494
2003043018 293.741
2003050100 291.548
2003050106 294.991
2003050112 303.915
2003050118 294.262
2003050200 291.712
2003050206 295.637
2003050212 303.668
2003050218 295.237
2003050300 293.626
2003050306 296.142
2003050312 300.696
2003050318 292.709
2003050400 290.985
2003050406 292.26
2003050412 298.022
2003050418 292.438
2003050500 290.638
2003050506 292.681
2003050512 298.982
2003050518 292.748
2003050600 290.857
2003050606 293.581
2003050612 300.651
2003050618 292.965
2003050700 291.645
2003050706 294.639
2003050712 301.44
2003050718 293.441
2003050800 291.211
2003050806 294.236
2003050812 300.486
2003050818 291.609
2003050900 288.787
2003050906 292.618
2003050912 299.574
2003050918 292.103
2003051000 290.259
2003051006 292.032
2003051012 298.87
2003051018 291.789
2003051100 289.139
2003051106 291.458
2003051112 298.985
2003051118 291.83
2003051200 288.781
2003051206 291.402
2003051212 297.993
2003051218 291.247
2003051300 288.645
2003051306 291.447
2003051312 299.364
2003051318 292.538
2003051400 290.492
2003051406 292.738
2003051412 299.486
2003051418 292.65
2003051500 290.423
2003051506 292.411
2003051512 299.593
2003051518 293.204
2003051600 290.58
2003051606 292.726
2003051612 299.715
2003051618 292.248
2003051700 290.145
2003051706 292.136
2003051712 299.181
2003051718 291.018
2003051800 289.071
2003051806 291.591
2003051812 300.126
2003051818 292.296
2003051900 290.66
2003051906 292.972
2003051912 300.326
2003051918 293.328
2003052000 290.545
2003052006 293.289
2003052012 300.994
2003052018 292.767
2003052100 290.71
2003052106 293.901
2003052112 301.103
2003052118 293.303
2003052200 290.203
2003052206 294.523
2003052212 303.647
2003052218 292.754
2003052300 290.445
2003052306 294.743
2003052312 304.904
2003052318 292.982
2003052400 290.676
2003052406 293.866
2003052412 302.996
2003052418 293.618
2003052500 291.363
2003052506 295.94
2003052512 303.369
2003052518 294.077
2003052600 291.05
2003052606 295.46
2003052612 302.252
2003052618 293.557
2003052700 291.766
2003052706 294.084
2003052712 301.167
2003052718 293.684
2003052800 291.271
2003052806 293.58
2003052812 298.974
2003052818 292.973
2003052900 290.859
2003052906 292.426
2003052912 298.278
2003052918 291.627
2003053000 289.791
2003053006 292.036
2003053012 298.886
2003053018 292.252
2003053100 289.495
2003053106 291.772
2003053112 299.104
2003053118 291.445
2003060100 287.391
2003060106 291.693
2003060112 299.927
2003060118 292.356
2003060200 289.866
2003060206 293.105
2003060212 300.66
2003060218 293.252
2003060300 291.56
2003060306 293.802
2003060312 302.635
2003060318 292.783
2003060400 290.003
2003060406 292.824
2003060412 302.259
2003060418 293.924
2003060500 291.333
2003060506 293.968
2003060512 301.326
2003060518 293.347
2003060600 290.615
2003060606 293.592
2003060612 301.093
2003060618 292.087
2003060700 289.614
2003060706 293.656
2003060712 301.879
2003060718 292.091
2003060800 289.433
2003060806 293.186
2003060812 301.245
2003060818 292.425
2003060900 289.277
2003060906 292.088
2003060912 301.259
2003060918 293.815
2003061000 290.512
2003061006 292.834
2003061012 300.502
2003061018 292.618
2003061100 289.493
2003061106 292.567
2003061112 301.871
2003061118 292.14
2003061200 289.159
2003061206 293.876
2003061212 303.453
2003061218 293.065
2003061300 289.697
2003061306 293.065
2003061312 302.68
2003061318 292.665
2003061400 288.993
2003061406 292.387
2003061412 302.853
2003061418 291.575
2003061500 288.742
2003061506 292.306
2003061512 301.857
2003061518 292.584
2003061600 289.579
2003061606 292.031
2003061612 300.96
2003061618 291.369
2003061700 288.958
2003061706 291.535
2003061712 301.357
2003061718 291.086
2003061800 287.726
2003061806 291.233
2003061812 302.827
2003061818 291.642
2003061900 289.718
2003061906 291.829
2003061912 301.249
2003061918 291.057
2003062000 288.688
2003062006 292.225
2003062012 302.61
2003062018 291.572
2003062100 288.466
2003062106 292.1
2003062112 303.389
2003062118 291.212
2003062200 289.425
2003062206 292.625
2003062212 302.769
2003062218 292.441
2003062300 289.441
2003062306 292.402
2003062312 301.713
2003062318 290.144
2003062400 287.252
2003062406 291.003
2003062412 301.803
2003062418 290.284
2003062500 287.083
2003062506 290.902
2003062512 301.662
2003062518 291.064
2003062600 289.224
2003062606 291.646
2003062612 301.558
2003062618 290.893
2003062700 287.477
2003062706 290.923
2003062712 301.082
2003062718 290.927
2003062800 286.483
2003062806 289.78
2003062812 301.152
2003062818 287.114
2003062900 283.377
2003062906 289.249
2003062912 301.496
2003062918 286.782
2003063000 283.82
2003063006 289.622
2003063012 300.148
2003063018 292.435
2003070100 289.134
2003070106 290.379
2003070112 299.23
2003070118 289.856
2003070200 286.842
2003070206 289.634
2003070212 301.419
2003070218 287.874
2003070300 284.282
2003070306 289.151
2003070312 300.984
2003070318 290.119
2003070400 287.366
2003070406 289.744
2003070412 300.74
2003070418 289.096
2003070500 286.032
2003070506 290.165
2003070512 300.65
2003070518 288.565
2003070600 285.542
2003070606 290.759
2003070612 301.869
2003070618 290.489
2003070700 287.219
2003070706 291.602
2003070712 302.115
2003070718 290.416
2003070800 286.687
2003070806 290.008
2003070812 302.779
2003070818 290.033
2003070900 286.746
2003070906 290.332
2003070912 302.788
2003070918 292.24
2003071000 288.223
2003071006 290.881
2003071012 302.534
2003071018 291.362
2003071100 288.212
2003071106 291.18
2003071112 304.003
2003071118 293.443
2003071200 291.105
2003071206 293.313
2003071212 301.715
2003071218 294.312
2003071300 290.107
2003071306 290.894
2003071312 298.521
2003071318 292.72
2003071400 288.347
2003071406 289.704
2003071412 297.787
2003071418 292.341
2003071500 287.706
2003071506 289.303
2003071512 298.436
2003071518 291.507
2003071600 286.849
2003071606 289.203
2003071612 298.936
2003071618 291.005
2003071700 287.29
2003071706 289.67
2003071712 299.415
2003071718 291.561
2003071800 287.361
2003071806 289.434
2003071812 300.106
2003071818 290.979
2003071900 288.118
2003071906 290.571
2003071912 301.239
2003071918 290.651
2003072000 286.853
2003072006 289.846
2003072012 301.523
2003072018 290.325
2003072100 286.612
2003072106 289.745
2003072112 300.725
2003072118 289.911
2003072200 287.916
2003072206 290.914
2003072212 301.023
2003072218 293.147
2003072300 288.799
2003072306 290.775
2003072312 300.092
2003072318 293.089
2003072400 289.187
2003072406 291.477
2003072412 301.018
2003072418 294.062
2003072500 290.458
2003072506 291.878
2003072512 301.505
2003072518 292.705
2003072600 288.781
2003072606 290.8
2003072612 301.106
2003072618 292.99
2003072700 289.021
2003072706 290.156
2003072712 299.003
