Dia TEMP PREC UM10 UM2M FOGO
2000081500 291.9965 2.2380625e-07 0.15094725 0.14028474999999999 0.0
2000081600 293.29325 3.595375e-07 0.15047725 0.1399795 0.0
2000081700 294.08425 8.411475e-08 0.14978425 0.13959074999999999 0.0
2000081800 294.06550000000004 1.0254325e-06 0.14934075000000002 0.13920275 0.0
2000081900 294.83050000000003 3.6093750000000004e-07 0.1489525 0.138981 0.0
2000082000 294.41325 6.110575e-07 0.14837025 0.138675 0.0
2000082100 294.62425 7.214517500000001e-07 0.148038 0.138396 0.0
2000082200 294.87800000000004 6.0978925e-07 0.147816 0.13825749999999998 0.0
2000082300 295.48225 0.0 0.1471475 0.138035 0.0
2000082400 296.656 0.0 0.146594 0.13764574999999998 0.0
2000082500 297.74825 0.0 0.14620575 0.13722875 0.0
2000082600 298.31375 0.0 0.14556725 0.137118 0.0
2000082700 298.9975 0.0 0.14487324999999998 0.136868 0.0
2000082800 299.44175 0.0 0.144401 0.1363675 0.0
2000082900 300.09225 9.351675e-07 0.14409525 0.13608800000000001 0.0
2000083000 297.77075 4.23575825e-06 0.14461 0.13608650000000003 0.0
2000083100 296.61749999999995 8.25095e-08 0.144304 0.13603025000000002 0.0
2000090100 296.929 8.25095e-08 0.144082 0.13578075000000003 0.0
2000090200 297.93825 1.391805e-07 0.1437765 0.13563950000000002 0.0
2000090300 298.40625 3.38312025e-05 0.1476495 0.135526 0.0
2000090400 294.86400000000003 3.4806325e-05 0.16492125000000002 0.13555250000000002 0.0
2000090500 294.2405 8.564915e-06 0.170268 0.135744 0.0
2000090600 294.93375000000003 9.4103875e-07 0.16908525000000002 0.1357985 0.0
2000090700 294.53475 3.33439e-05 0.17389625000000003 0.135742 0.0
2000090800 294.16225 8.0548925e-06 0.18133275 0.135934 0.0
2000090900 294.82975 2.253055e-06 0.1803445 0.13579175000000002 0.0
2000091000 296.03675 4.206e-07 0.17858025 0.13579 0.0
2000091100 296.29525 1.65006e-07 0.17686999999999997 0.135899 0.0
2000091200 296.755 2.475345e-07 0.1751825 0.13589849999999998 0.0
2000091300 297.90575 5.60745e-08 0.17363574999999998 0.13578625 0.0
2000091400 297.75925 4.134075e-07 0.172366 0.13575749999999998 0.0
2000091500 298.20175 6.32615e-07 0.17120325 0.13581174999999998 0.0
2000091600 298.25624999999997 0.0 0.16998775000000002 0.13578225 0.0
2000091700 298.277 5.00045e-07 0.168994 0.135892 0.0
2000091800 297.26824999999997 2.749875e-08 0.16788950000000002 0.1358625 0.0
2000091900 296.42775000000006 2.2002925e-07 0.16706025 0.135972 0.0
2000092000 295.7845 3.3005e-07 0.16623174999999998 0.136193 0.0
2000092100 295.83525 3.3166075e-07 0.165569 0.1363855 0.0
2000092200 295.87125000000003 1.11355e-07 0.16482275000000002 0.13663550000000002 0.0
2000092300 297.05275 0.0 0.16413425 0.136746 0.0
2000092400 297.59825 0.0 0.16338825 0.137022 0.0
2000092500 299.47200000000004 0.0 0.16286575 0.137272 0.0
2000092600 297.46075 4.88309275e-06 0.16267225000000002 0.13757750000000002 0.0
2000092700 294.78499999999997 1.05907125e-05 0.16482775 0.13804850000000002 0.0
2000092800 294.70399999999995 7.494265e-06 0.16807724999999998 0.1386855 0.0
2000092900 295.58375 1.7130445e-06 0.1686605 0.1392675 0.0
2000093000 296.57225000000005 4.41817925e-06 0.16811425 0.13973950000000002 0.0
2000100100 297.12149999999997 1.636537e-06 0.168541 0.14035025 0.0
2000100200 297.49350000000004 1.13011e-06 0.16821375 0.14090475000000002 0.0
2000100300 299.9195 6.9157525e-07 0.1679415 0.14137725 0.0
2000100400 301.67025 6.08215e-07 0.16761325000000002 0.1418215 0.0
2000100500 302.14599999999996 5.996110000000001e-06 0.1692935 0.14240475000000002 0.0
2000100600 301.5645 1.13637625e-05 0.17092775 0.14284825 0.0
2000100700 299.424 2.542715e-05 0.17948 0.14348650000000002 0.0
2000100800 298.25975 2.9826195000000002e-05 0.18542675 0.14420825 0.0
2000100900 297.63825 8.939130000000001e-06 0.19029249999999998 0.144984 0.0
2000101000 297.90025 4.1256e-07 0.19012525 0.14573375 0.0
2000101100 298.69325 2.749875e-08 0.18874950000000001 0.14628924999999998 0.0
2000101200 298.68925 0.0 0.18737349999999997 0.14690025 0.0
2000101300 298.73125 0.0 0.186411 0.1475125 0.0
2000101400 298.65875 0.0 0.18530950000000002 0.148124 0.0
2000101500 298.08349999999996 4.6786e-07 0.18465025000000002 0.14873575 0.0
2000101600 297.2765 2.7503375e-07 0.18418425 0.14948675 0.0
2000101700 296.93425 2.7503975e-07 0.18393975 0.15043125000000002 0.0
2000101800 297.74350000000004 2.47541e-07 0.18372325 0.15132 0.0
2000101900 298.15375 1.6502525e-07 0.1835895 0.15232025 0.0
2000102000 299.43174999999997 0.0 0.18353950000000002 0.15332025 0.0
2000102100 299.43 4.4368e-06 0.183848 0.1543485 0.0
2000102200 298.93975 1.0568425e-05 0.18883525 0.15551475 0.0
2000102300 299.121 0.0 0.18873199999999998 0.1567085 0.0
2000102400 298.54425000000003 0.0 0.18843775000000001 0.157903 0.0
2000102500 298.91975 0.0 0.18811425 0.15929174999999998 0.0
2000102600 298.62800000000004 0.0 0.18820525000000002 0.160514 0.0
2000102700 297.9165 0.0 0.18849074999999998 0.1619315 0.0
2000102800 299.6515 0.0 0.18877575000000002 0.16337625 0.0
2000102900 299.3485 2.6600425e-05 0.19297050000000002 0.165125 0.0
2000103000 295.318 6.369955e-05 0.22303925 0.16723325 0.0
2000103100 295.182 1.16445025e-05 0.22861199999999998 0.16950774999999998 0.0
2000110100 296.022 3.8762445e-05 0.23099874999999997 0.17169949999999998 0.0
2000110200 295.47225000000003 2.5328938750000002e-05 0.2405365 0.1741415 0.0
2000110300 297.73225 1.09031625e-05 0.238518 0.176472 7.0
2000110400 296.4225 0.00013500060000000002 0.26617999999999997 0.1793305 2.0
2000110500 295.37174999999996 0.000221905 0.33505549999999995 0.18487925 0.0
2000110600 295.05724999999995 0.00019400325000000002 0.35837025 0.19308325 0.0
2000110700 295.18475 0.00020358249999999998 0.365774 0.202177 0.0
2000110800 294.18725 0.00016466255000000001 0.35923075 0.2113845 0.0
2000110900 293.83725000000004 0.00015460725 0.35543425 0.219061 0.0
2000111000 294.67674999999997 0.00011030862500000001 0.34551475000000004 0.22574524999999998 0.0
2000111100 295.24325000000005 0.0001649312 0.35829550000000004 0.231807 0.0
2000111200 295.6045 0.0001030594575 0.349889 0.23852975 0.0
2000111300 295.87649999999996 0.000121471225 0.3515425 0.24433749999999999 0.0
2000111400 296.144 0.000111341425 0.346382 0.24972700000000003 0.0
2000111500 295.98875 0.00014515165 0.35347825 0.25536 0.0
2000111600 295.36424999999997 7.51150675e-05 0.33917325 0.2611515 0.0
2000111700 294.77599999999995 8.4281275e-05 0.33424850000000006 0.26553 0.0
2000111800 294.33275 3.4917265e-05 0.319598 0.269183 0.0
2000111900 295.0825 3.793859025e-05 0.3066525 0.271397 4.0
2000112000 295.7155 1.9331715e-05 0.29903575000000004 0.27341775 0.0
2000112100 295.86125 1.306798375e-05 0.29014700000000004 0.27491275 0.0
2000112200 296.41075 2.1925313749999998e-05 0.28380449999999996 0.27621450000000003 1.0
2000112300 296.06050000000005 9.021639749999999e-06 0.27961625 0.277321 0.0
2000112400 296.429 1.9245966e-05 0.2744205 0.27815225 3.0
2000112500 296.2845 2.1985300749999998e-05 0.27491275 0.27920625 1.0
2000112600 296.64824999999996 2.7155810000000003e-05 0.2769675 0.28025875 5.0
2000112700 296.6505 3.0298365750000002e-05 0.28171474999999996 0.28150425 0.0
2000112800 296.35075 1.22601375e-05 0.279536 0.28310925 0.0
2000112900 296.7505 9.828605e-06 0.27478125000000003 0.28405125000000003 0.0
2000113000 297.21875 2.4038237500000002e-05 0.27353325 0.28507775 0.0
2000120100 297.13825 5.4036074999999994e-05 0.28339325 0.2864625 0.0
2000120200 297.47350000000006 6.446755e-05 0.29565825 0.28881325 0.0
2000120300 297.008 4.7096e-05 0.2973905 0.29121949999999996 0.0
2000120400 296.31899999999996 6.0881675e-05 0.3024625 0.29318725 0.0
2000120500 296.09925 4.2000785e-05 0.308641 0.2955415 0.0
2000120600 297.02025000000003 6.7352775e-05 0.31131525000000004 0.2977605 0.0
2000120700 296.8995 0.000133994425 0.329631 0.300973 0.0
2000120800 295.61575000000005 5.7178275e-05 0.330432 0.30460525 0.0
2000120900 295.14625 3.5297749999999996e-05 0.32096175000000005 0.30685525 0.0
2000121000 296.36199999999997 7.737480000000001e-05 0.320183 0.308438 0.0
2000121100 295.44425 0.00018922465 0.364546 0.3119025 0.0
2000121200 294.8535 0.000161014925 0.37979725000000003 0.31798325 0.0
2000121300 294.76125 0.00018108025000000003 0.38829425 0.325325 0.0
2000121400 295.1445 0.00018208275 0.38896875 0.33174675 0.0
2000121500 295.13575000000003 0.00017708729999999997 0.390865 0.33886724999999995 0.0
2000121600 294.858 0.00016317055 0.38966775 0.34532325 0.0
2000121700 294.21000000000004 0.00016555075 0.38891475 0.3515035 0.0
2000121800 293.68625 3.5753604999999996e-05 0.3616785 0.35513849999999997 0.0
2000121900 295.32550000000003 6.046029374999999e-05 0.34614775000000003 0.355093 0.0
2000122000 295.8205 4.57712125e-05 0.34737324999999997 0.3549715 0.0
2000122100 295.77975000000004 0.0001151427 0.36154225 0.35561825 0.0
2000122200 295.58975 7.7400875e-05 0.37077375 0.35792350000000006 0.0
2000122300 295.79275 9.798257499999999e-05 0.368146 0.359619 0.0
2000122400 295.4045 7.6809225e-05 0.361039 0.36128125 0.0
2000122500 294.93025 7.3351915e-05 0.35441975 0.36213825000000005 0.0
2000122600 295.1035 2.800151e-05 0.34089175 0.3619415 1.0
2000122700 295.27549999999997 3.275374375e-05 0.32945925 0.36077475000000003 0.0
2000122800 295.56149999999997 3.8024804000000007e-05 0.3291595 0.35958075 0.0
2000122900 295.55875000000003 7.92852825e-05 0.335513 0.35899475000000003 0.0
2000123000 295.457 8.4449225e-05 0.34649575000000005 0.35921525 0.0
2000123100 295.75075 5.7037544499999996e-05 0.34320075 0.35968849999999997 0.0
2001010100 295.53275 8.0293225e-05 0.347881 0.359553 0.0
2001010200 295.65375 7.1852875e-05 0.34898324999999997 0.3599965 0.0
2001010300 295.59275 5.6042715e-05 0.34636275 0.35996724999999996 0.0
2001010400 295.12424999999996 2.3460525e-05 0.333073 0.35927299999999995 0.0
2001010500 295.0265 6.4894355e-06 0.32011075 0.357495 0.0
2001010600 295.39574999999996 3.258291075e-05 0.3154295 0.3549985 0.0
2001010700 295.47049999999996 5.010059225e-05 0.322762 0.35311174999999995 0.0
2001010800 295.775 3.8184434999999996e-05 0.32311725 0.352167 0.0
2001010900 295.4655 5.4523107e-05 0.32322825000000005 0.35105 0.0
2001011000 295.0275 6.76426875e-05 0.33145625 0.35032125000000003 2.0
2001011100 294.455 5.42783425e-05 0.33342675 0.35006800000000005 0.0
2001011200 294.66024999999996 7.27122175e-05 0.33378775 0.34967275 1.0
