#YYYYMMDDHH,air2m,prate,soilw0-10cm,soilw10-200cm,FOGO
2014011206,294673,7.52222e-06,0.368407,0.379666,4
2014011212,297.28,0.000186244,0.371927,0.379442,0
2014011218,293565,2.59547e-05,0.36527,0.379331,0
2014011300,292175,8.9e-05,0.363374,0.378997,0
2014011306,294587,7.53435e-06,0.359155,0.378665,0
2014011312,296747,0.000227413,0.366781,0.377774,4
2014011318,293667,3.33663e-05,0.362465,0.377883,3
2014011400,291766,-9.96921e+36,0.359918,0.377771,3
2014011406,294255,6.96922e-06,0.356034,0.376995,0
2014011412,297336,0.000189998,0.354892,0.376326,0
2014011418,293578,4.29152e-05,0.352891,0.375991,0
2014011500,291556,-9.96921e+36,0.352345,0.375769,0
2014011506,294278,3.98825e-06,0.350127,0.37499,0
2014011512,297.28,0.000268841,0.365484,0.374768,4
2014011518,293615,6.07391e-05,0.363049,0.37488,0
2014011600,292058,3.29998e-05,0.360165,0.374547,5
2014011606,294.42,9.62355e-06,0.356272,0.374435,0
2014011612,297481,0.000219126,0.365006,0.374211,0
2014011618,294.31,1.25237e-05,0.359235,0.373767,3
2014011700,292798,-9.96921e+36,0.356573,0.373767,0
2014011706,294.8,9.99775e-07,0.353021,0.373545,0
2014011712,297616,0.000229082,0.365413,0.372988,1
2014011718,294558,3.7618e-05,0.361656,0.372876,0
2014011800,293022,-9.96921e+36,0.357997,0.372764,0
2014011806,294312,1.99978e-06,0.354114,0.372764,0
2014011812,298.44,0.000228354,0.367818,0.372319,0
2014011818,294602,9.1472e-05,0.36949,0.372539,0
2014011900,292746,4.33313e-06,0.36296,0.372536,0
2014011906,294499,9.99775e-07,0.357753,0.372314,0
2014011912,297483,0.000162605,0.364298,0.372202,0
2014011918,294125,0.0001197,0.37127,0.372422,0
2014012000,292733,5.99981e-06,0.365412,0.37231,0
2014012006,294469,2.18499e-05,0.361194,0.372198,0
2014012012,297337,0.000281763,0.383629,0.372531,0
2014012018,294736,0.000126408,0.383649,0.373195,0
2014012100,292857,1.23239e-05,0.374677,0.373306,0
2014012106,294713,1.86289e-05,0.368004,0.373417,0
2014012112,297122,0.000287964,0.3873,0.373637,0
2014012118,294.49,5.92765e-05,0.379336,0.37397,0
2014012200,293.11,9.99775e-07,0.371349,0.374302,0
2014012206,294.4,3.98047e-06,0.364353,0.37386,0
2014012212,297279,0.000196454,0.371873,0.373636,0
2014012218,293989,8.07543e-05,0.37286,0.373968,1
2014012300,292776,9.99775e-07,0.366658,0.373968,0
2014012306,294555,1.50204e-06,0.360672,0.373748,0
2014012312,297356,0.000224043,0.370109,0.373412,0
2014012318,294256,4.16352e-05,0.364788,0.373413,0
2014012400,292854,5.39999e-05,0.36225,0.373301,0
2014012406,295033,3.3051e-05,0.359696,0.373081,0
2014012412,297392,0.000268308,0.374419,0.372968,0
2014012418,294069,5.79204e-05,0.367566,0.373524,0
2014012500,292.01,2.71748e-05,0.363917,0.373413,0
2014012506,294577,8.39599e-06,0.358926,0.373193,0
2014012512,296714,0.000208116,0.362691,0.37286,0
2014012518,293701,5.27036e-05,0.360935,0.37286,0
2014012600,292022,-9.96921e+36,0.358042,0.37275,0
2014012606,294621,2.49979e-06,0.353708,0.37264,0
2014012612,296691,0.000254674,0.365296,0.372086,0
2014012618,293944,3.17076e-05,0.360985,0.372083,0
2014012700,291865,-9.96921e+36,0.357776,0.371971,0
2014012706,294.33,1.21806e-05,0.354115,0.371751,0
2014012712,296959,0.000177594,0.358355,0.371751,0
2014012718,293387,3.62052e-05,0.354263,0.371526,1
2014012800,291277,-9.96921e+36,0.351842,0.371526,0
2014012806,293565,5.99981e-06,0.348522,0.371083,0
2014012812,297248,0.00013511,0.341075,0.370192,0
2014012818,293021,2.69354e-05,0.338737,0.369526,0
2014012900,291043,-9.96921e+36,0.340409,0.369526,0
2014012906,293454,9.99775e-07,0.339302,0.368972,3
2014012912,297836,0.000144701,0.333518,0.367972,0
2014012918,293354,3.3324e-05,0.333507,0.367418,0
2014013000,291578,-9.96921e+36,0.335622,0.367306,0
2014013006,294.5,5.98958e-06,0.335293,0.366751,0
2014013012,297362,0.000195172,0.339925,0.366196,0
2014013018,293512,2.9554e-05,0.337378,0.36586,0
2014013100,291479,-9.96921e+36,0.338279,0.365748,0
2014013106,294289,1.50234e-06,0.337284,0.365305,0
2014013112,299127,4.36279e-05,0.323871,0.364418,0
2014013118,293423,3.96559e-05,0.322206,0.363528,2
2014020100,291324,-9.96921e+36,0.325757,0.363418,3
2014020106,294797,-9.96921e+36,0.326534,0.363086,0
2014020112,299639,9.99775e-07,0.313787,0.361643,0
2014020118,294388,0.000123219,0.317519,0.360977,4
2014020200,292.3,-9.96921e+36,0.321184,0.360756,0
2014020206,295609,-9.96921e+36,0.322296,0.360422,0
2014020212,299886,7.87504e-05,0.312526,0.359311,1
2014020218,294387,5.76225e-05,0.316264,0.358642,0
2014020300,292554,-9.96921e+36,0.3196,0.358531,0
2014020306,295399,1.99466e-06,0.320829,0.35831,0
2014020312,299765,0.000108093,0.311945,0.357088,0
2014020318,294367,5.26171e-05,0.314034,0.356422,6
2014020400,292612,-9.96921e+36,0.31726,0.356422,0
2014020406,295767,9.99775e-07,0.318046,0.35631,0
2014020412,300034,0.000150476,0.31226,0.355086,1
2014020418,294334,7.69454e-05,0.315236,0.354529,0
2014020500,292189,-9.96921e+36,0.317578,0.354529,0
2014020506,294513,2.49211e-06,0.318142,0.354529,0
2014020512,297487,0.000164444,0.322702,0.353971,0
2014020518,293857,9.53003e-05,0.331275,0.353861,0
2014020600,292223,1.04614e-05,0.332618,0.353972,0
2014020606,294567,9.57213e-06,0.331957,0.354196,0
2014020612,296929,0.000187911,0.339859,0.353971,0
2014020618,293368,8.19264e-05,0.343526,0.354082,0
2014020700,291401,-9.96921e+36,0.342423,0.354194,0
2014020706,293977,8.15693e-06,0.340204,0.354418,0
2014020712,296964,0.000173913,0.343695,0.354194,3
2014020718,293302,4.9293e-05,0.343145,0.354415,3
2014020800,291345,-9.96921e+36,0.341936,0.354526,1
2014020806,293846,1.39742e-05,0.340057,0.354526,0
2014020812,296918,0.000213265,0.347051,0.354414,0
2014020818,293.28,0.000108856,0.354414,0.354749,0
2014020900,291967,-9.96921e+36,0.351758,0.35486,0
2014020906,294035,9.35796e-06,0.348322,0.355083,0
2014020912,296402,0.000242626,0.360556,0.355417,0
2014020918,293457,6.35738e-05,0.360804,0.35575,4
2014021000,290772,-9.96921e+36,0.356802,0.356196,1
2014021006,293555,2.99593e-06,0.352692,0.356309,0
2014021012,297883,9.70814e-05,0.345456,0.356088,1
2014021018,293578,9.19019e-05,0.344983,0.356087,0
2014021100,292579,-9.96921e+36,0.343542,0.35631,0
2014021106,294569,9.99775e-07,0.340769,0.356422,0
2014021112,297.37,0.000166404,0.341228,0.35609,1
2014021118,293546,6.93548e-05,0.345276,0.356202,0
2014021200,292057,1.89999e-05,0.344941,0.356202,1
2014021206,294488,7.8222e-06,0.342607,0.356427,1
2014021212,297.35,0.000166048,0.343863,0.355984,0
2014021218,293825,6.7259e-05,0.344737,0.35621,1
2014021300,291758,-9.96921e+36,0.343725,0.356321,0
2014021306,294887,2.23994e-06,0.341606,0.356434,0
2014021312,297918,0.000197966,0.346134,0.356324,0
2014021318,294191,7.02161e-05,0.347985,0.356546,1
2014021400,292801,5.55e-05,0.347334,0.356882,0
2014021406,294903,9.9324e-06,0.344107,0.357105,0
2014021412,297996,0.00023998,0.360971,0.357217,0
2014021418,294702,0.000110553,0.365327,0.357774,0
2014021500,292945,6.56683e-05,0.362676,0.358443,0
2014021506,295145,7.19754e-05,0.362009,0.358776,0
2014021512,297561,0.000302314,0.381026,0.359778,0
2014021518,294525,0.000134255,0.3796,0.360891,0
2014021600,292845,8.86814e-05,0.375403,0.361674,0
2014021606,294.6,2.75665e-05,0.367834,0.362231,0
2014021612,297157,0.000307838,0.385095,0.362901,0
2014021618,294057,0.000125017,0.379944,0.364239,1
2014021700,292354,2.83109e-05,0.373625,0.364797,0
2014021706,294702,4.8434e-05,0.370093,0.365021,0
2014021712,297424,0.000274441,0.3822,0.365692,0
2014021718,294.19,0.000148864,0.387416,0.366583,0
2014021800,292633,5.71066e-05,0.383546,0.36714,0
2014021806,294347,2.02961e-05,0.374324,0.367698,0
2014021812,297247,0.00028204,0.391753,0.367921,1
2014021818,293937,0.000207664,0.399052,0.369478,1
2014021900,292248,7.56405e-05,0.385759,0.370366,0
2014021906,293613,3.93436e-05,0.376542,0.370478,0
2014021912,296648,0.000221785,0.382999,0.370815,0
2014021918,293.06,0.000152033,0.391812,0.371482,0
2014022000,291327,6.72258e-05,0.381578,0.372039,0
2014022006,293278,5.36558e-05,0.374127,0.372263,0
2014022012,296224,0.000237833,0.382752,0.372265,0
2014022018,293568,8.04414e-05,0.38177,0.372599,0
2014022100,291935,1.82608e-05,0.374539,0.372821,0
2014022106,293364,1.42e-05,0.368874,0.372711,0
2014022112,296412,0.000152373,0.368174,0.372821,2
2014022118,293345,7.95657e-05,0.369035,0.372821,2
2014022200,291723,-9.96921e+36,0.364491,0.372599,0
2014022206,292988,6.96912e-06,0.360496,0.372599,0
2014022212,297536,8.72908e-05,0.353932,0.372152,0
2014022218,293255,4.89036e-05,0.353925,0.371821,0
2014022300,291532,8.99984e-06,0.353378,0.371709,0
2014022306,293398,-9.96921e+36,0.351161,0.371487,0
2014022312,296745,0.000228891,0.361304,0.37093,1
2014022318,293756,6.01469e-05,0.360432,0.371154,3
2014022400,292066,3.69998e-05,0.358096,0.371154,0
2014022406,293588,2.79403e-06,0.354869,0.370933,0
2014022412,296401,0.000311711,0.376349,0.371046,0
2014022418,293689,6.14823e-05,0.371684,0.371381,2
2014022500,291378,-9.96921e+36,0.366338,0.371492,0
2014022506,293941,1.59887e-06,0.361776,0.371604,0
2014022512,296177,0.000277486,0.378638,0.371716,0
2014022518,293099,4.07141e-05,0.371637,0.371937,0
2014022600,291245,-9.96921e+36,0.366862,0.371937,0
2014022606,293576,2.49979e-06,0.362306,0.371938,0
2014022612,295677,0.000264437,0.376242,0.37194,0
2014022618,292977,1.74214e-05,0.367567,0.372052,4
2014022700,291021,-9.96921e+36,0.363779,0.372164,0
2014022706,293864,9.99775e-07,0.360221,0.372053,0
2014022712,296947,0.00022448,0.36953,0.372053,0
2014022718,293722,2.89371e-05,0.364208,0.372055,0
2014022800,292912,0.000149,0.363068,0.371944,0
2014022806,294811,2.76917e-05,0.35963,0.372054,0
2014022812,297601,0.000352439,0.391107,0.372055,0
2014022818,294544,9.9947e-05,0.389899,0.372724,1
2014030100,293178,1.93128e-05,0.379769,0.373169,0
2014030106,295155,1.90634e-05,0.373997,0.373281,0
2014030112,297113,0.000312454,0.399968,0.373725,0
2014030118,294323,0.000122294,0.395107,0.374837,0
2014030200,292.88,1.16282e-05,0.383538,0.37517,0
2014030206,294099,8.45919e-06,0.37553,0.375503,0
2014030212,296834,0.0003304,0.40071,0.375613,0
2014030218,293923,0.000134252,0.395969,0.376725,0
2014030300,293045,1.41836e-05,0.384415,0.377391,0
2014030306,294266,7.05869e-05,0.383855,0.377724,0
2014030312,296757,0.000187379,0.385288,0.377836,0
2014030318,293847,6.32202e-05,0.379312,0.378169,0
2014030400,292.59,9.7508e-06,0.373424,0.378058,0
2014030406,294346,1.92811e-05,0.368314,0.378058,0
2014030412,297332,0.000211986,0.373673,0.377727,0
2014030418,294577,5.45747e-05,0.371313,0.377727,1
2014030500,293253,2.32939e-06,0.367312,0.377728,0
2014030506,294921,1.31629e-05,0.363754,0.377506,0
2014030512,297711,0.00012044,0.360182,0.377172,0
2014030518,294812,6.78916e-05,0.36183,0.376839,0
2014030600,293167,8.3346e-06,0.360505,0.376727,0
2014030606,294778,9.99775e-07,0.356955,0.376504,0
2014030612,297945,0.000215752,0.365468,0.375839,0
2014030618,294734,6.02091e-05,0.366754,0.375949,0
2014030700,293511,-9.96921e+36,0.363087,0.375949,0
2014030706,295.07,1.20224e-05,0.359311,0.375507,0
2014030712,297.68,0.000256972,0.374936,0.37506,0
2014030718,295113,8.02827e-05,0.375563,0.375059,1
2014030800,293756,6.87248e-06,0.369584,0.375171,0
2014030806,295481,1.96789e-05,0.364924,0.375171,0
2014030812,297.29,0.000339265,0.392955,0.375282,0
2014030818,295157,9.85584e-05,0.387718,0.375946,0
2014030900,293401,0.000109262,0.387755,0.376831,0
2014030906,295236,9.76904e-05,0.385727,0.377162,0
2014030912,297312,0.000252814,0.394001,0.377609,0
2014030918,294935,0.000120713,0.391649,0.378386,0
2014031000,293522,6.84618e-05,0.389883,0.379052,0
2014031006,294955,1.53142e-05,0.379771,0.379052,0
2014031012,296.99,0.000281666,0.396527,0.379276,0
2014031018,294412,6.74827e-05,0.388762,0.379609,0
2014031100,293.09,6.85261e-05,0.387842,0.380057,0
2014031106,295212,1.33139e-05,0.378313,0.380055,0
2014031112,297167,0.000196989,0.380759,0.379832,0
2014031118,294534,7.41105e-05,0.378314,0.379944,2
2014031200,292277,9.99775e-07,0.371871,0.379834,0
2014031206,294243,8.46575e-06,0.365872,0.379612,0
2014031212,297678,0.000129203,0.362954,0.378834,0
2014031218,294199,1.96896e-05,0.35918,0.378612,0
2014031300,292497,1.39999e-05,0.357848,0.378279,0
2014031306,294508,3.31022e-06,0.355514,0.377724,0
2014031312,297.76,0.000155518,0.35491,0.377058,1
2014031318,293789,5.14444e-05,0.354247,0.376501,0
2014031400,292242,2.40459e-05,0.353922,0.376279,0
2014031406,293876,6.23062e-06,0.351707,0.375722,0
2014031412,296805,0.000178586,0.354969,0.375275,0
2014031418,293534,1.88141e-05,0.351547,0.375163,0
2014031500,292012,-9.96921e+36,0.350894,0.374718,0
2014031506,294068,1.33197e-06,0.348903,0.374051,0
2014031512,296.55,0.00019905,0.352756,0.373827,0
2014031518,293613,6.01203e-05,0.354681,0.37327,0
2014031600,291946,-9.96921e+36,0.353356,0.37327,0
2014031606,294.31,2.20183e-06,0.350919,0.372716,0
2014031612,296813,0.00016569,0.352669,0.372494,0
2014031618,293923,9.37014e-05,0.359909,0.372382,2
2014031700,292512,-9.96921e+36,0.357476,0.372159,0
2014031706,294055,9.99775e-07,0.354149,0.371824,0
2014031712,296.68,0.000178498,0.359026,0.371382,0
2014031718,293633,2.31171e-05,0.356142,0.371271,0
2014031800,292423,1.54462e-05,0.355031,0.371271,0
2014031806,294587,2.58912e-06,0.352149,0.370826,0
2014031812,297514,0.000109923,0.350799,0.370381,0
2014031818,293635,3.57817e-05,0.350789,0.370048,0
2014031900,292.8,-9.96921e+36,0.34969,0.369936,0
2014031906,294433,1.50446e-06,0.347586,0.369602,0
2014031912,297359,0.000174403,0.35194,0.368936,0
2014031918,294357,5.06446e-05,0.355531,0.368825,0
2014032000,292611,5.19999e-05,0.354537,0.368381,0
2014032006,294534,1.19905e-06,0.351645,0.368159,0
2014032012,297.89,0.000209644,0.362697,0.368049,0
2014032018,295146,4.95844e-05,0.359819,0.367941,0
2014032100,293779,2.49753e-06,0.35669,0.36761,5
2014032106,295843,1.22229e-05,0.354131,0.367388,0
2014032112,298376,0.000248496,0.371032,0.367058,0
2014032118,295678,4.43566e-05,0.366805,0.367392,0
2014032200,293223,2.58325e-05,0.364008,0.367282,0
2014032206,295764,7.42034e-06,0.360231,0.36695,4
2014032212,298466,0.000277,0.377745,0.366728,0
2014032218,295643,3.89472e-05,0.370769,0.367061,0
2014032300,293076,2.55925e-05,0.366224,0.36684,2
2014032306,296021,3.58744e-06,0.361443,0.36684,0
2014032312,297969,0.000321824,0.389945,0.366951,1
2014032318,295369,7.61376e-05,0.382828,0.367281,1
2014032400,293602,4.92118e-05,0.381866,0.367391,0
2014032406,294258,2.69718e-05,0.374206,0.367614,0
2014032412,297136,0.000166004,0.374992,0.367391,0
2014032418,294468,6.64391e-05,0.372558,0.367393,0
2014032500,292759,2.31437e-05,0.36934,0.367504,0
2014032506,293348,2.22109e-05,0.365679,0.367283,0
2014032512,296761,9.88032e-05,0.362381,0.36695,0
2014032518,294015,7.5491e-05,0.363846,0.366731,1
2014032600,293181,1.32268e-05,0.36161,0.3664,0
2014032606,294402,2.99126e-05,0.359944,0.366288,0
2014032612,297146,0.000266655,0.376661,0.365847,0
2014032618,294414,0.000144208,0.384257,0.366404,0
2014032700,293147,2.34581e-05,0.377016,0.366516,0
2014032706,293969,2.5749e-05,0.37289,0.366516,0
2014032712,297014,0.000214441,0.381956,0.366629,0
2014032718,293803,0.000111317,0.382298,0.366744,0
2014032800,292592,2.31311e-05,0.375034,0.367079,0
2014032806,294024,2.00451e-06,0.368243,0.366858,0
2014032812,296681,0.00018064,0.374045,0.366525,0
2014032818,293614,0.000112092,0.380015,0.36686,0
2014032900,292081,2.86616e-05,0.374676,0.36675,0
2014032906,294067,2.33228e-05,0.369904,0.366528,0
2014032912,297158,0.000225077,0.380271,0.366418,0
2014032918,294069,8.08577e-05,0.378789,0.366531,0
2014033000,292845,-9.96921e+36,0.371222,0.36642,0
2014033006,294655,1.19763e-05,0.366441,0.366087,0
2014033012,297201,0.000248471,0.386232,0.367093,0
2014033018,294221,8.03391e-05,0.383415,0.367536,0
2014033100,292.8,1.59998e-05,0.375192,0.367536,0
2014033106,294388,9.99775e-07,0.368753,0.367313,0
2014033112,297.32,0.000150054,0.371165,0.366868,0
2014033118,294.19,4.21984e-05,0.368412,0.366645,0
2014040100,293321,-9.96921e+36,0.364196,0.366312,0
2014040106,294475,9.99775e-07,0.360313,0.366201,0
2014040112,297.49,0.000189273,0.369562,0.365534,0
2014040118,294199,5.32644e-05,0.368072,0.365423,2
2014040200,293031,1.19999e-05,0.364076,0.365087,0
2014040206,294332,9.99775e-07,0.360083,0.364643,0
2014040212,297714,0.000144999,0.359869,0.364198,0
2014040218,294422,8.26326e-05,0.366171,0.363865,0
2014040300,293308,-9.96921e+36,0.361848,0.36353,0
2014040306,294921,6.22054e-05,0.364371,0.363307,0
2014040312,298291,0.000189309,0.369709,0.362972,1
2014040318,295068,0.00010729,0.375144,0.363082,1
2014040400,293634,1.63504e-05,0.368491,0.362968,0
2014040406,294866,1.20749e-05,0.363275,0.362635,0
2014040412,297736,0.000172566,0.365712,0.362191,0
2014040418,294591,0.000121281,0.375855,0.362189,0
2014040500,293078,5.67734e-05,0.374626,0.362189,0
2014040506,293901,1.39561e-05,0.367187,0.361743,0
2014040512,297147,0.000135504,0.365119,0.361412,0
2014040518,293969,6.51341e-05,0.365029,0.360967,0
2014040600,292.58,3.9998e-06,0.360572,0.360634,0
2014040606,293766,2.40925e-06,0.356121,0.360302,1
2014040612,297852,5.90936e-05,0.344708,0.359415,0
2014040618,294.3,9.03332e-05,0.34909,0.358639,0
2014040700,292.58,2.21435e-05,0.348068,0.358307,0
2014040706,294543,2.00923e-06,0.345501,0.357529,0
2014040712,299.56,0.000123152,0.338664,0.356645,0
2014040718,293991,3.05641e-05,0.337998,0.355978,0
2014040800,292013,1.99978e-06,0.337758,0.355426,2
2014040806,295.5,1.34857e-05,0.337758,0.354871,0
2014040812,298.82,0.000139466,0.33927,0.353985,0
2014040818,295078,4.74327e-05,0.340335,0.353542,7
2014040900,293076,4.88858e-05,0.34369,0.352876,0
2014040906,295.8,7.75245e-05,0.350593,0.352878,0
2014040912,298843,0.000121797,0.349845,0.35244,0
2014040918,294712,1.18628e-05,0.344254,0.351996,0
2014041000,293.61,5.96244e-05,0.346369,0.351666,0
2014041006,295877,1.25866e-05,0.343447,0.351222,0
2014041012,298528,0.000211667,0.353125,0.35078,0
2014041018,295253,3.78936e-05,0.351354,0.350559,4
2014041100,293408,7.49213e-05,0.35587,0.350336,0
2014041106,295511,1.14508e-05,0.351848,0.349894,0
2014041112,297945,0.000216586,0.363742,0.349561,0
2014041118,294589,5.38581e-05,0.362508,0.349451,0
2014041200,292901,3.39221e-05,0.359854,0.34923,0
2014041206,294433,1.2005e-06,0.353621,0.348895,0
2014041212,297965,5.91567e-05,0.342297,0.34812,0
2014041218,294379,2.42938e-05,0.340523,0.347343,0
2014041300,292609,3.58259e-05,0.341061,0.34712,3
2014041306,294844,1.97536e-05,0.339056,0.346343,0
2014041312,297388,0.000211363,0.346509,0.34612,0
2014041318,294155,2.5138e-05,0.345158,0.345232,0
2014041400,292754,-9.96921e+36,0.343156,0.34501,0
2014041406,294541,"0,003487",0.339819,0.344455,0
2014041412,297555,0.000204159,0.349493,0.343786,1
2014041418,294443,5.54151e-05,0.353223,0.343675,0
2014041500,293252,4.65394e-06,0.350002,0.342898,0
2014041506,294.32,2.82572e-05,0.348315,0.342786,0
2014041512,297447,0.000173936,0.351978,0.342009,0
2014041518,294299,8.20439e-05,0.354599,0.341787,3
2014041600,293032,6.32428e-05,0.355282,0.34134,0
2014041606,295035,1.27056e-05,0.350074,0.341117,0
2014041612,297.1,0.000209065,0.35896,0.340895,2
2014041618,294099,3.62615e-05,0.354851,0.34045,0
2014041700,291911,2.9e-05,0.350741,0.340115,4
2014041706,293697,9.99775e-07,0.345635,0.339782,5
2014041712,297803,0.000133937,0.341477,0.338892,0
2014041718,294145,3.22416e-05,0.341569,0.338446,3
2014041800,292.51,2.85051e-05,0.342121,0.338223,0
2014041806,294932,1.9757e-05,0.340601,0.337556,0
2014041812,298186,0.000190449,0.344436,0.336886,0
2014041818,294434,4.2959e-05,0.343986,0.336664,0
2014041900,293241,3.03172e-05,0.341895,0.336218,0
2014041906,295199,1.23254e-05,0.338681,0.335774,0
2014041912,298095,0.0002257,0.351826,0.335327,2
2014041918,294877,3.58392e-05,0.348091,0.335103,2
2014042000,293365,1.36945e-05,0.344108,0.334656,2
2014042006,294797,6.17068e-05,0.343705,0.334545,0
2014042012,298.07,0.000195685,0.347948,0.334097,0
2014042018,294654,1.72102e-05,0.342199,0.333651,1
2014042100,292898,3.2728e-05,0.341107,0.333429,0
2014042106,294554,4.87585e-05,0.338583,0.332985,0
2014042112,298777,0.000130294,0.335093,0.332204,0
2014042118,294869,2.77353e-05,0.332874,0.331759,3
2014042200,293226,2.60852e-05,0.331782,0.331426,1
2014042206,295035,6.95379e-05,0.332039,0.330981,0
2014042212,298941,0.000118581,0.327555,0.330091,0
2014042218,294433,4.26428e-05,0.326308,0.329425,6
2014042300,292956,1.07633e-05,0.324875,0.328978,0
2014042306,295013,1.00363e-05,0.322658,0.328533,0
2014042312,299376,0.00014749,0.323507,0.327533,4
2014042318,294644,1.92944e-05,0.320731,0.326975,0
2014042400,293088,2.03629e-05,0.320069,0.326418,0
2014042406,296055,1.11391e-05,0.31841,0.325863,0
2014042412,300003,0.000195534,0.331496,0.325191,0
2014042418,294957,4.68279e-05,0.32631,0.325075,2
2014042500,293323,1.81703e-05,0.324238,0.324629,0
2014042506,295285,3.79972e-05,0.325031,0.324183,0
2014042512,296821,0.00024617,0.344289,0.32385,2
2014042518,293685,0.000121969,0.352485,0.323735,0
2014042600,292153,0.000152187,0.364626,0.324403,0
2014042606,292.93,0.000107281,0.362923,0.324621,0
2014042612,295284,0.000184853,0.363422,0.324847,0
2014042618,292352,0.000159247,0.373815,0.325179,1
2014042700,291263,0.000100205,0.364235,0.325515,0
2014042706,291961,1.47764e-05,0.354336,0.325515,0
2014042712,294794,0.000132659,0.348335,0.324959,0
2014042718,291628,6.87494e-05,0.350572,0.324849,0
2014042800,289771,4.99163e-05,0.347459,0.324516,0
2014042806,290547,1.33197e-06,0.341228,0.324072,0
2014042812,294837,3.69603e-05,0.325898,0.323185,2
2014042818,289926,5.48702e-06,0.32101,0.322518,0
2014042900,287914,-9.96921e+36,0.319337,0.321739,0
2014042906,289703,-9.96921e+36,0.316442,0.321185,0
2014042912,296017,-9.96921e+36,0.303441,0.319739,0
2014042918,290116,-9.96921e+36,0.299437,0.319072,5
2014043000,287816,9.99775e-07,0.299434,0.318295,0
2014043006,290291,4.00546e-06,0.298431,0.317739,0
2014043012,297037,-9.96921e+36,0.289989,0.316073,3
2014043018,290791,-9.96921e+36,0.287653,0.315295,0
2014050100,288573,-9.96921e+36,0.287761,0.314518,1
2014050106,291799,1.25147e-06,0.287427,0.313849,0
2014050112,299372,-9.96921e+36,0.281873,0.312183,0
2014050118,291171,-9.96921e+36,0.280871,0.311516,2
2014050200,289521,-9.96921e+36,0.280979,0.310628,0
2014050206,293304,-9.96921e+36,0.28042,0.310183,0
2014050212,300349,-9.96921e+36,0.276423,0.308517,0
2014050218,292.43,-9.96921e+36,0.274423,0.307738,0
2014050300,290854,9.99775e-07,0.274198,0.30685,0
2014050306,293873,1.39999e-05,0.274198,0.306295,1
2014050312,299353,-9.96921e+36,0.271311,0.30485,3
2014050318,292228,9.99775e-07,0.269755,0.30396,4
2014050400,290729,2.30237e-05,0.270419,0.303517,0
2014050406,293526,8.31173e-06,0.270194,0.302738,0
2014050412,300271,-9.96921e+36,0.267751,0.301293,2
2014050418,292605,9.97725e-06,0.267084,0.300517,0
2014050500,290573,9.99775e-07,0.267639,0.299848,0
2014050506,293446,3.99078e-06,0.267305,0.299294,0
2014050512,300845,2.99979e-06,0.265086,0.297737,2
2014050518,292435,-9.96921e+36,0.264194,0.296958,0
2014050600,290281,-9.96921e+36,0.264303,0.296405,1
2014050606,293713,-9.96921e+36,0.264303,0.29596,0
2014050612,300.98,1.79999e-05,0.262306,0.294404,0
2014050618,293371,6.79051e-05,0.262199,0.293516,0
2014050700,291985,2.60315e-05,0.262311,0.29307,0
2014050706,294458,2.93673e-05,0.262649,0.292181,0
2014050712,299644,4.46893e-05,0.263545,0.29096,4
2014050718,293904,3.88475e-05,0.26509,0.290403,0
2014050800,292292,2.24205e-05,0.266203,0.29007,0
2014050806,294244,9.99775e-07,0.265315,0.289294,0
2014050812,299151,7.84721e-05,0.267724,0.288627,2
2014050818,293069,2.36514e-05,0.268702,0.287737,2
2014050900,291892,7.31364e-05,0.273877,0.28718,0
2014050906,294682,6.98018e-05,0.275099,0.286847,0
2014050912,300989,7.96288e-05,0.275187,0.285845,0
2014050918,294.07,6.02363e-05,0.274743,0.285286,0
2014051000,291835,6.95e-05,0.279109,0.284731,1
2014051006,294.61,6.56665e-05,0.285681,0.284175,0
2014051012,296489,0.000190466,0.29955,0.283841,0
2014051018,292.82,0.000136699,0.320018,0.283285,1
2014051100,291441,0.000129149,0.329568,0.283175,0
2014051106,291518,2.35264e-05,0.324447,0.282732,0
2014051112,295524,6.43721e-05,0.314118,0.282289,0
2014051118,291339,5.65416e-05,0.311121,0.281623,0
2014051200,289039,5.52014e-06,0.308108,0.281512,0
2014051206,289579,2.33361e-06,0.30454,0.280847,6
2014051212,295307,-9.96921e+36,0.294184,0.279848,1
2014051218,289216,-9.96921e+36,0.29029,0.279182,2
2014051300,287316,-9.96921e+36,0.289175,0.278849,0
2014051306,289713,-9.96921e+36,0.287172,0.27818,0
2014051312,297414,-9.96921e+36,0.280823,0.276959,1
2014051318,289303,-9.96921e+36,0.278261,0.276182,0
2014051400,287.05,2.99979e-06,0.277372,0.275738,0
2014051406,291289,9.99775e-07,0.276368,0.275292,0
2014051412,298994,-9.96921e+36,0.27214,0.274071,1
2014051418,291.68,7.99983e-06,0.269581,0.273182,0
2014051500,290091,-9.96921e+36,0.268578,0.272625,1
2014051506,293045,-9.96921e+36,0.267578,0.272071,0
2014051512,300504,9.99775e-07,0.264684,0.270959,0
2014051518,293149,2.09999e-05,0.263238,0.270069,11
2014051600,292.04,6.76245e-05,0.265127,0.269514,0
2014051606,294637,2.13298e-05,0.26546,0.269069,0
2014051612,301567,9.99775e-07,0.262567,0.268069,5
2014051618,294.06,1.49999e-05,0.261121,0.267402,1
2014051700,292562,3.07051e-05,0.261234,0.266848,0
2014051706,295169,2.62156e-05,0.26079,0.266069,0
2014051712,299344,5.98987e-05,0.261138,0.265182,0
2014051718,293371,2.00306e-05,0.260252,0.264403,1
