YYYYMMDDHH prate
2015042718 0.000108414
2015042800 1.76508e-05
2015042806 2.22873e-06
2015042812 9.75005e-05
2015042818 7.36354e-05
2015042900 9.70235e-06
2015042906 1.00945e-06
2015042912 8.75084e-05
2015042918 8.24623e-05
2015043000 3.13178e-05
2015043006 4.21386e-06
2015043012 0.000202999
2015043018 0.000164712
2015050100 3.19971e-05
2015050106 5.57215e-06
2015050112 0.000163314
2015050118 7.485e-05
2015050200 2.1785e-05
2015050206 4.13256e-06
2015050212 0.000279483
2015050218 6.66273e-05
2015050300 3.31193e-07
2015050306 1.21475e-06
2015050312 0.000201977
2015050318 2.72439e-05
2015050400 0.0
2015050406 1.45078e-06
2015050412 7.94587e-05
2015050418 1.61648e-05
2015050500 3.09769e-06
2015050506 1.11959e-06
2015050512 7.95378e-05
2015050518 3.85567e-05
2015050600 3.43257e-05
2015050606 2.50865e-05
2015050612 0.000125205
2015050618 4.0174e-05
2015050700 3.0542e-05
2015050706 3.18966e-05
2015050712 8.46133e-05
2015050718 8.0692e-05
2015050800 9.33372e-05
2015050806 0.000114857
2015050812 6.04628e-05
2015050818 3.35954e-05
2015050900 6.66416e-06
2015050906 4.86405e-06
2015050912 7.4155e-06
2015050918 3.51673e-05
2015051000 5.53374e-07
2015051006 1.78399e-06
2015051012 1.32251e-06
2015051018 9.90182e-07
2015051100 0.0
2015051106 0.0
2015051112 1.43592e-06
2015051118 0.0
2015051200 3.11226e-06
2015051206 3.60273e-05
2015051212 2.45675e-05
2015051218 3.38668e-05
2015051300 1.93437e-05
2015051306 1.88845e-06
2015051312 7.83973e-06
2015051318 3.92636e-05
2015051400 9.34362e-06
2015051406 1.16098e-05
2015051412 1.12161e-07
2015051418 2.67095e-06
2015051500 5.22432e-06
2015051506 5.53497e-07
2015051512 0.0
2015051518 0.0
2015051600 2.22181e-07
2015051606 4.40081e-07
2015051612 1.46406e-05
2015051618 1.63207e-05
2015051700 1.05077e-05
2015051706 8.85595e-06
2015051712 1.29824e-05
2015051718 1.92045e-05
2015051800 1.98603e-05
2015051806 3.0895e-06
2015051812 1.07831e-05
2015051818 4.29192e-06
2015051900 5.06999e-06
2015051906 5.72784e-06
2015051912 4.08264e-05
2015051918 3.40705e-05
2015052000 4.1269e-06
2015052006 0.0
2015052012 9.13948e-06
2015052018 7.05249e-06
2015052100 1.11152e-07
2015052106 1.11152e-07
2015052112 2.24322e-06
2015052118 4.99798e-06
2015052200 1.87034e-06
2015052206 0.0
2015052212 2.10864e-06
2015052218 4.55084e-06
2015052300 2.99156e-06
2015052306 0.0
2015052312 0.0
2015052318 0.0
2015052400 4.44608e-07
2015052406 0.0
2015052412 0.0
2015052418 0.0
2015052500 0.0
2015052506 0.0
2015052512 0.0
2015052518 0.0
2015052600 0.0
2015052606 0.0
2015052612 0.0
2015052618 0.0
2015052700 0.0
2015052706 5.50101e-07
2015052712 0.0
2015052718 0.0
2015052800 0.0
2015052806 0.0
2015052812 7.70368e-06
2015052818 9.2417e-06
2015052900 8.80162e-07
2015052906 1.1002e-07
2015052912 5.94109e-06
2015052918 6.4912e-06
2015053000 0.0
2015053006 0.0
2015053012 2.64049e-06
2015053018 6.31869e-06
2015053100 0.0
2015053106 0.0
2015053112 0.0
2015053118 0.0
2015060100 0.0
2015060106 0.0
2015060112 0.0
2015060118 2.53047e-06
2015060200 1.35325e-05
2015060206 8.80162e-07
2015060212 3.85071e-06
2015060218 1.55129e-05
2015060300 7.70142e-07
2015060306 1.2135e-06
2015060312 4.73641e-06
2015060318 1.1002e-06
2015060400 0.0
2015060406 3.36483e-07
2015060412 5.56769e-07
2015060418 1.18356e-05
2015060500 2.57768e-06
2015060506 1.12161e-07
2015060512 1.98588e-05
2015060518 2.00836e-05
2015060600 0.0
2015060606 5.51233e-07
2015060612 4.48644e-07
2015060618 1.44527e-05
2015060700 1.68241e-06
2015060706 1.79458e-06
2015060712 7.7381e-06
2015060718 6.72966e-07
2015060800 3.11492e-06
2015060806 1.34291e-06
2015060812 1.11947e-06
2015060818 3.35474e-07
2015060900 6.4543e-06
2015060906 2.44222e-06
2015060912 9.96727e-07
2015060918 0.0
2015061000 2.56747e-06
2015061006 4.47635e-07
2015061012 4.40081e-07
2015061018 2.24322e-06
2015061100 0.0
2015061106 0.0
2015061112 0.0
2015061118 0.0
2015061200 0.0
2015061206 0.0
2015061212 0.0
2015061218 0.0
2015061300 0.0
2015061306 0.0
2015061312 0.0
2015061318 0.0
2015061400 0.0
2015061406 0.0
2015061412 0.0
2015061418 0.0
2015061500 0.0
2015061506 0.0
2015061512 0.0
2015061518 0.0
2015061600 0.0
2015061606 0.0
2015061612 0.0
2015061618 0.0
2015061700 2.97055e-06
2015061706 0.0
2015061712 0.0
2015061718 0.0
2015061800 3.34342e-07
2015061806 0.0
2015061812 0.0
2015061818 0.0
2015061900 0.0
2015061906 0.0
2015061912 0.0
2015061918 8.58158e-06
2015062000 1.55129e-05
2015062006 3.30061e-07
2015062012 4.27979e-05
2015062018 2.7065e-05
2015062100 8.03148e-06
2015062106 4.40081e-07
2015062112 5.94336e-06
2015062118 6.93128e-06
2015062200 5.61531e-06
2015062206 1.87374e-06
2015062212 8.80162e-07
2015062218 1.1002e-07
2015062300 8.80162e-07
2015062306 0.0
2015062312 1.12161e-07
2015062318 0.0
2015062400 1.89552e-05
2015062406 8.97288e-07
2015062412 0.0
2015062418 2.75865e-05
2015062500 5.23806e-05
2015062506 2.55095e-05
2015062512 4.98264e-05
2015062518 4.87247e-05
2015062600 1.40388e-05
2015062606 1.56181e-06
2015062612 6.61027e-06
2015062618 5.1868e-06
2015062700 3.86203e-06
2015062706 4.30199e-06
2015062712 1.83313e-05
2015062718 8.04846e-06
2015062800 4.86631e-06
2015062806 2.76335e-06
2015062812 1.80433e-05
2015062818 9.63515e-06
2015062900 7.54393e-06
2015062906 5.63707e-06
2015062912 1.86138e-05
2015062918 3.23212e-06
2015063000 5.73564e-06
2015063006 5.19398e-06
2015063012 9.16768e-06
2015063018 5.13849e-06
2015070100 4.62513e-06
2015070106 2.24322e-07
2015070112 1.99749e-06
2015070118 5.51233e-06
2015070200 9.99237e-07
2015070206 0.0
2015070212 0.0
2015070218 0.0
2015070300 0.0
2015070306 1.1002e-07
2015070312 0.0
2015070318 0.0
2015070400 0.0
2015070406 0.0
2015070412 4.48644e-07
2015070418 0.0
2015070500 0.0
2015070506 0.0
2015070512 0.0
2015070518 0.0
2015070600 2.00074e-06
2015070606 4.90912e-06
2015070612 0.0
2015070618 0.0
2015070700 5.78121e-06
2015070706 2.20041e-07
2015070712 2.79017e-06
2015070718 6.72562e-06
2015070800 4.69349e-06
2015070806 0.0
2015070812 1.11959e-06
2015070818 1.12161e-07
2015070900 2.46754e-06
2015070906 3.36483e-07
2015070912 5.56769e-07
2015070918 0.0
2015071000 0.0
2015071006 1.12161e-07
2015071012 3.30061e-07
2015071018 0.0
2015071100 0.0
2015071106 1.1002e-07
2015071112 1.5016e-05
2015071118 1.22267e-05
2015071200 9.91314e-07
2015071206 1.10133e-06
2015071212 0.0
2015071218 0.0
2015071300 3.79519e-06
2015071306 1.33358e-06
2015071312 2.30166e-05
2015071318 1.68408e-05
2015071400 2.87524e-06
2015071406 5.54506e-07
2015071412 0.0
2015071418 0.0
2015071500 6.12021e-06
2015071506 2.23087e-06
2015071512 0.0
2015071518 4.43354e-07
2015071600 7.54191e-06
2015071606 1.07745e-05
2015071612 1.6722e-06
2015071618 3.55286e-06
2015071700 1.03337e-05
2015071706 6.00969e-06
2015071712 4.21512e-06
2015071718 6.23111e-06
2015071800 1.37978e-05
2015071806 2.20041e-07
2015071812 0.0
2015071818 1.22457e-06
2015071900 1.55731e-05
2015071906 1.76598e-06
2015071912 6.48028e-05
2015071918 2.58591e-05
2015072000 2.21172e-07
2015072006 1e-06
2015072012 2.44776e-06
2015072018 6.61253e-07
2015072100 3.1032e-06
2015072106 3.32324e-07
2015072112 0.0
2015072118 0.0
2015072200 0.0
2015072206 0.0
2015072212 0.0
2015072218 0.0
2015072300 2.64049e-06
2015072306 0.0
2015072312 1.32024e-06
2015072318 2.09038e-06
2015072400 0.0
2015072406 0.0
2015072412 0.0
2015072418 0.0
2015072500 0.0
2015072506 3.31193e-07
2015072512 0.0
2015072518 0.0
2015072600 0.0
2015072606 2.24322e-07
2015072612 0.0
2015072618 8.1415e-06
2015072700 2.24322e-07
2015072706 3.36483e-07
2015072712 8.47156e-06
2015072718 2.09038e-06
2015072800 1.1002e-07
2015072806 0.0
2015072812 0.0
2015072818 0.0
2015072900 0.0
2015072906 0.0
2015072912 0.0
2015072918 0.0
2015073000 0.0
2015073006 0.0
2015073012 0.0
2015073018 1.12161e-07
2015073100 3.34465e-07
2015073106 3.34465e-07
2015073112 0.0
2015073118 0.0
2015080100 0.0
2015080106 3.32324e-07
2015080112 0.0
2015080118 0.0
2015080200 0.0
2015080206 2.21172e-07
2015080212 0.0
2015080218 0.0
2015080300 1.12161e-07
2015080306 7.821e-07
2015080312 0.0
2015080318 0.0
2015080400 2.24322e-07
2015080406 1.11644e-06
2015080412 0.0
2015080418 0.0
2015080500 0.0
2015080506 0.0
2015080512 0.0
2015080518 0.0
2015080600 0.0
2015080606 2.22304e-07
2015080612 0.0
2015080618 2.22304e-07
2015080700 1.55613e-06
2015080706 3.67092e-06
2015080712 0.0
2015080718 0.0
2015080800 0.0
2015080806 1.11152e-07
2015080812 0.0
2015080818 0.0
2015080900 1.76032e-06
2015080906 1.22016e-06
2015080912 1.1002e-07
2015080918 6.60122e-07
2015081000 3.85524e-06
2015081006 4.42005e-06
2015081012 3.30061e-07
2015081018 0.0
2015081100 3.32312e-06
2015081106 1.54582e-06
2015081112 0.0
2015081118 0.0
2015081200 2.43504e-06
2015081206 6.64649e-07
2015081212 0.0
2015081218 0.0
2015081300 3.0939e-06
2015081306 1.66275e-06
2015081312 5.52365e-07
2015081318 0.0
2015081400 6.06231e-06
2015081406 3.31734e-06
2015081412 0.0
2015081418 0.0
2015081500 1.21879e-06
2015081506 4.56044e-06
2015081512 0.0
2015081518 0.0
2015081600 2.56521e-06
2015081606 2.10788e-06
2015081612 0.0
2015081618 1.21588e-06
2015081700 1.88808e-06
2015081706 4.80326e-06
2015081712 0.0
2015081718 6.60122e-07
2015081800 2.21386e-06
2015081806 3.98502e-06
2015081812 5.51233e-07
2015081818 0.0
2015081900 1.0044e-06
2015081906 2.22181e-07
2015081912 0.0
2015081918 0.0
2015082000 2.22304e-07
2015082006 1.33483e-06
2015082012 0.0
2015082018 0.0
2015082100 0.0
2015082106 1.1002e-07
2015082112 0.0
2015082118 8.80615e-06
2015082200 4.84089e-06
2015082206 9.91314e-07
2015082212 1.33125e-05
2015082218 0.0
2015082300 0.0
2015082306 0.0
2015082312 0.0
2015082318 0.0
2015082400 3.33456e-07
2015082406 8.84689e-07
2015082412 0.0
2015082418 0.0
2015082500 0.0
2015082506 0.0
2015082512 0.0
2015082518 0.0
2015082600 1.1002e-07
2015082606 1.32364e-06
2015082612 0.0
2015082618 0.0
2015082700 1.12161e-07
2015082706 7.78828e-07
2015082712 1.11556e-06
2015082718 1.12161e-07
2015082800 0.0
2015082806 3.30287e-06
2015082812 1.00118e-05
2015082818 6.84063e-05
2015082900 7.38268e-06
2015082906 3.08057e-06
2015082912 2.97055e-06
2015082918 9.90182e-06
2015083000 1.876e-06
2015083006 2.97835e-06
2015083012 0.0
2015083018 0.0
2015083100 0.0
2015083106 2.21172e-07
2015083112 0.0
2015083118 0.0
2015090100 0.0
2015090106 5.53497e-07
2015090112 0.0
2015090118 0.0
2015090200 0.0
2015090206 0.0
2015090212 0.0
2015090218 0.0
2015090300 0.0
2015090306 2.20041e-07
2015090312 0.0
2015090318 0.0
2015090400 0.0
2015090406 0.0
2015090412 0.0
2015090418 0.0
2015090500 0.0
2015090506 0.0
2015090512 0.0
2015090518 0.0
2015090600 5.52365e-07
2015090606 1.98602e-06
2015090612 0.0
2015090618 0.0
2015090700 0.0
2015090706 8.87839e-07
2015090712 0.0
2015090718 0.0
2015090800 0.0
2015090806 8.97288e-07
2015090812 0.0
2015090818 0.0
2015090900 0.0
2015090906 1.12161e-07
2015090912 0.0
2015090918 0.0
2015091000 0.0
2015091006 1.00517e-06
2015091012 0.0
2015091018 0.0
2015091100 0.0
2015091106 1.12161e-07
2015091112 0.0
2015091118 0.0
2015091200 0.0
2015091206 7.26562e-06
2015091212 0.0
2015091218 7.37136e-06
2015091300 8.03148e-06
2015091306 1.43049e-05
2015091312 6.42518e-05
2015091318 9.93483e-05
2015091400 2.58613e-05
2015091406 2.45397e-05
2015091412 6.48019e-05
2015091418 9.57176e-06
2015091500 1.1002e-07
2015091506 3.85184e-06
2015091512 4.23578e-05
2015091518 2.49019e-05
2015091600 1.33257e-06
2015091606 2.54958e-06
2015091612 0.0
2015091618 0.0
2015091700 2.22304e-07
2015091706 1.55576e-06
2015091712 0.0
2015091718 0.0
2015091800 0.0
2015091806 1.1002e-07
2015091812 0.0
2015091818 0.0
2015091900 0.0
2015091906 8.80162e-07
2015091912 0.0
2015091918 0.0
2015092000 0.0
2015092006 1.1002e-07
2015092012 0.0
2015092018 0.0
2015092100 0.0
2015092106 0.0
2015092112 0.0
2015092118 0.0
2015092200 0.0
2015092206 0.0
2015092212 0.0
2015092218 0.0
2015092300 0.0
2015092306 0.0
2015092312 0.0
2015092318 0.0
2015092400 0.0
2015092406 0.0
2015092412 0.0
2015092418 0.0
2015092500 0.0
2015092506 0.0
2015092512 0.0
2015092518 0.0
2015092600 0.0
2015092606 0.0
2015092612 0.0
2015092618 0.0
2015092700 0.0
2015092706 0.0
2015092712 0.0
2015092718 0.0
2015092800 0.0
2015092806 0.0
2015092812 0.0
2015092818 0.0
2015092900 0.0
2015092906 1.12161e-07
2015092912 0.0
2015092918 9.90182e-07
2015093000 2.20041e-07
2015093006 0.0
2015093012 0.0
2015093018 0.0
2015100100 1.12161e-07
2015100106 0.0
2015100112 0.0
2015100118 0.0
2015100200 4.40081e-07
2015100206 6.60122e-07
2015100212 0.0
2015100218 0.0
2015100300 0.0
2015100306 0.0
2015100312 0.0
2015100318 0.0
2015100400 0.0
2015100406 0.0
2015100412 0.0
2015100418 0.0
2015100500 0.0
2015100506 1.76032e-06
2015100512 0.0
2015100518 0.0
2015100600 3.33456e-07
2015100606 4.08598e-06
2015100612 7.76937e-05
2015100618 6.25756e-05
2015100700 1.35948e-05
2015100706 1.1002e-07
2015100712 7.0413e-06
2015100718 0.0
2015100800 6.60122e-07
2015100806 0.0
2015100812 0.0
2015100818 0.0
2015100900 0.0
2015100906 0.0
2015100912 0.0
2015100918 0.0
2015101000 0.0
2015101006 0.0
2015101012 0.0
2015101018 0.0
2015101100 0.0
2015101106 1.11152e-07
2015101112 0.0
2015101118 0.0
2015101200 0.0
2015101206 0.0
2015101212 0.0
2015101218 0.0
2015101300 0.0
2015101306 0.0
2015101312 0.0
2015101318 0.0
2015101400 0.0
2015101406 0.0
2015101412 2.24322e-07
2015101418 0.0
2015101500 1.55362e-06
2015101506 1.66881e-06
2015101512 0.0
2015101518 0.0
2015101600 0.0
2015101606 0.0
2015101612 0.0
2015101618 0.0
2015101700 0.0
2015101706 0.0
2015101712 0.0
2015101718 0.0
2015101800 0.0
2015101806 0.0
2015101812 0.0
2015101818 0.0
2015101900 1.54028e-06
2015101906 2.97621e-06
2015101912 0.0
2015101918 0.0
2015102000 5.50101e-07
2015102006 1.10234e-06
2015102012 0.0
2015102018 0.0
2015102100 6.16113e-06
2015102106 1.12221e-05
2015102112 1.56229e-05
2015102118 0.0
2015102200 5.30814e-06
2015102206 4.33493e-06
2015102212 0.0
2015102218 0.0
2015102300 5.91081e-05
2015102306 2.23687e-05
2015102312 0.0
2015102318 0.0
2015102400 9.43661e-06
2015102406 1.77391e-06
2015102412 3.65572e-06
2015102418 3.47699e-06
2015102500 8.24211e-06
2015102506 1.87034e-06
2015102512 3.36483e-07
2015102518 7.70142e-07
2015102600 3.97092e-06
2015102606 1.77819e-06
2015102612 1.33383e-06
2015102618 0.0
2015102700 6.11743e-06
2015102706 1.11632e-06
2015102712 5.91983e-06
2015102718 4.73087e-06
2015102800 1.88745e-05
2015102806 7.0974e-06
2015102812 1.0394e-05
2015102818 1.19922e-05
2015102900 9.96756e-05
2015102906 0.000154681
2015102912 0.000115848
2015102918 9.06975e-05
2015103000 9.17182e-05
2015103006 0.000128397
2015103012 0.000149687
2015103018 9.13371e-05
2015103100 2.4373e-05
2015103106 4.23848e-05
2015103112 0.000118166
2015103118 0.000127132
2015110100 8.00743e-06
2015110106 1.7559e-05
2015110112 0.000104405
2015110118 3.62395e-05
2015110200 7.1556e-06
2015110206 6.31003e-06
2015110212 1.38652e-05
2015110218 0.0
2015110300 0.0
2015110306 0.0
2015110312 0.0
2015110318 0.0
2015110400 0.0
2015110406 0.0
2015110412 0.0
2015110418 0.0
2015110500 0.0
2015110506 0.0
2015110512 0.0
2015110518 0.0
2015110600 0.0
2015110606 2.20041e-07
2015110612 3.52065e-06
2015110618 0.0
2015110700 0.0
2015110706 0.0
2015110712 0.0
2015110718 0.0
2015110800 3.23451e-06
2015110806 3.34465e-07
2015110812 0.0
2015110818 0.0
2015110900 3.30061e-07
2015110906 8.82303e-07
2015110912 0.0
2015110918 0.0
2015111000 0.0
2015111006 1.12161e-07
2015111012 0.0
2015111018 0.0
2015111100 0.0
2015111106 1.6503e-06
2015111112 3.30061e-07
2015111118 0.0
2015111200 1.02319e-05
2015111206 1.66719e-05
2015111212 6.62322e-05
2015111218 3.08057e-06
2015111300 5.63593e-06
2015111306 2.39253e-05
2015111312 2.51946e-05
2015111318 0.0
2015111400 5.60805e-06
2015111406 5.01496e-06
2015111412 3.96073e-06
2015111418 3.02653e-05
2015111500 0.000211757
2015111506 0.000148091
2015111512 0.000288484
2015111518 0.000152921
2015111600 0.000115727
2015111606 0.00013893
2015111612 0.000265075
2015111618 0.000130503
2015111700 3.26676e-05
2015111706 9.18541e-05
2015111712 0.000184497
2015111718 5.02877e-05
2015111800 0.0
2015111806 8.93088e-06
2015111812 0.000111519
2015111818 4.83985e-05
2015111900 2.13378e-05
2015111906 7.52609e-05
2015111912 0.0001462
2015111918 2.98125e-06
2015112000 1.03591e-05
2015112006 4.22792e-05
2015112012 0.000239573
2015112018 5.6615e-05
2015112100 4.2996e-06
2015112106 1.65358e-06
2015112112 0.000151768
2015112118 8.34746e-05
2015112200 4.18489e-05
2015112206 5.80751e-05
2015112212 0.000159762
2015112218 7.74274e-05
2015112300 2.92988e-05
2015112306 2.36317e-05
2015112312 0.000295246
2015112318 0.000183388
2015112400 1.36453e-05
2015112406 7.64489e-05
2015112412 0.000301224
2015112418 5.61284e-05
2015112500 1.99281e-06
2015112506 6.57309e-05
2015112512 0.000261581
2015112518 4.97855e-05
2015112600 1.54885e-05
2015112606 8.15091e-05
2015112612 0.000339924
2015112618 7.59165e-05
2015112700 1.1002e-07
2015112706 5.7085e-06
2015112712 0.000250736
2015112718 0.000127966
2015112800 1.06338e-05
2015112806 1.72148e-05
2015112812 0.000232619
2015112818 0.000103347
2015112900 2.69186e-06
2015112906 3.62802e-05
2015112912 0.000215809
2015112918 3.07483e-05
2015113000 0.0
2015113006 1.19061e-05
2015113012 0.000220921
2015113018 3.51452e-05
2015120100 7.95428e-06
2015120106 4.33036e-05
2015120112 0.00014266
2015120118 1.88169e-05
2015120200 0.0
2015120206 1.12161e-07
2015120212 3.64167e-05
2015120218 1.41926e-05
2015120300 0.0
2015120306 1.54028e-06
2015120312 8.97113e-05
2015120318 8.25616e-05
2015120400 3.06995e-05
2015120406 0.000116428
2015120412 0.000231835
2015120418 6.49882e-05
2015120500 1.51875e-05
2015120506 0.000118979
2015120512 0.000232735
2015120518 4.04259e-05
2015120600 0.000109641
2015120606 8.74039e-05
2015120612 0.000299642
2015120618 3.36848e-05
2015120700 3.32324e-07
2015120706 1.09377e-05
2015120712 0.000275653
2015120718 7.60777e-05
2015120800 8.50898e-06
2015120806 2.56178e-05
2015120812 0.000245944
2015120818 2.70063e-05
2015120900 8.21507e-06
2015120906 1.55099e-06
2015120912 0.000108439
2015120918 1.0892e-05
2015121000 0.0
2015121006 0.0
2015121012 2.20905e-05
2015121018 5.39099e-06
2015121100 0.0
2015121106 1.6615e-06
2015121112 6.83962e-05
2015121118 6.96725e-06
2015121200 0.0
2015121206 8.94261e-07
2015121212 8.01415e-05
2015121218 0.000119402
2015121300 7.1783e-06
2015121306 2.51271e-05
2015121312 0.000176308
2015121318 4.90648e-05
2015121400 2.21589e-05
2015121406 1.40703e-05
2015121412 0.000101949
2015121418 0.0
2015121500 0.0
2015121506 1.11152e-06
2015121512 2.93491e-05
2015121518 5.72105e-06
2015121600 1.66767e-05
2015121606 2.36534e-05
2015121612 0.00016014
2015121618 6.79614e-05
2015121700 9.29725e-06
2015121706 3.36241e-05
2015121712 0.000255162
2015121718 8.47663e-05
2015121800 8.70707e-05
2015121806 2.70678e-05
2015121812 0.000237713
2015121818 4.40943e-05
2015121900 0.0
2015121906 4.73087e-06
2015121912 0.000170964
2015121918 5.39849e-05
2015122000 2.20041e-05
2015122006 4.26766e-05
2015122012 0.000166253
2015122018 0.000138662
2015122100 1.71606e-05
2015122106 3.39723e-05
2015122112 8.68835e-05
2015122118 4.97384e-05
2015122200 3.42813e-05
2015122206 2.32061e-06
2015122212 8.42169e-05
2015122218 1.30697e-05
2015122300 1.48317e-05
2015122306 3.52857e-06
2015122312 9.20893e-05
2015122318 1.32828e-05
2015122400 6.69939e-07
2015122406 3.30061e-07
2015122412 4.18201e-05
2015122418 2.86053e-05
2015122500 2.91551e-05
2015122506 4.95091e-06
2015122512 8.04842e-05
2015122518 9.14311e-05
2015122600 7.05693e-05
2015122606 7.43756e-05
2015122612 0.000249154
2015122618 2.40012e-05
2015122700 2.97055e-06
2015122706 0.000126388
2015122712 0.000257716
2015122718 4.49368e-05
2015122800 2.39844e-05
2015122806 2.25542e-05
2015122812 7.57738e-05
2015122818 2.67598e-05
2015122900 1.87034e-06
2015122906 6.60122e-07
2015122912 4.59132e-05
2015122918 3.52065e-06
2015123000 5.56523e-07
2015123006 8.05412e-06
2015123012 0.00024296
2015123018 2.50366e-05
2015123100 2.21172e-07
2015123106 1.63099e-05
2015123112 0.000226676
2015123118 2.65979e-05
2016010100 4.99013e-05
2016010106 7.90344e-06
2016010112 0.000137124
2016010118 6.38031e-05
2016010200 2.00276e-05
2016010206 3.28448e-05
2016010212 0.000131315
2016010218 2.14291e-05
2016010300 6.81424e-05
2016010306 5.26511e-05
2016010312 0.000219289
2016010318 0.000111833
2016010400 7.07937e-05
2016010406 4.08487e-05
2016010412 0.000290981
2016010418 5.17519e-05
2016010500 3.39847e-05
2016010506 2.72208e-05
2016010512 0.000137362
2016010518 0.000106978
2016010600 4.24995e-05
2016010606 3.06672e-05
2016010612 7.93418e-05
2016010618 5.43181e-05
2016010700 8.32477e-05
2016010706 4.77719e-05
2016010712 0.000261816
2016010718 0.000102103
2016010800 1.23827e-05
2016010806 1.13217e-05
2016010812 0.000355769
2016010818 0.000143369
2016010900 1.48758e-05
2016010906 3.82713e-05
2016010912 0.000286014
2016010918 0.000147993
2016011000 2.40325e-05
2016011006 5.98211e-06
2016011012 7.11721e-05
2016011018 2.83755e-05
2016011100 6.95398e-06
2016011106 7.6518e-06
2016011112 0.000151558
2016011118 5.68677e-05
2016011200 1.90674e-06
2016011206 1.33862e-06
2016011212 0.000275677
2016011218 0.000167377
2016011300 1.99701e-05
2016011306 8.86766e-05
2016011312 0.000280106
2016011318 0.000193932
2016011400 5.36536e-05
2016011406 6.63702e-05
2016011412 0.000205285
2016011418 5.48702e-05
2016011500 3.25267e-06
2016011506 8.06651e-06
2016011512 0.000257547
2016011518 0.000112725
2016011600 2.29988e-05
2016011606 7.89013e-05
2016011612 0.000370664
2016011618 8.63775e-05
2016011700 0.000220974
2016011706 0.000213104
2016011712 0.000236225
2016011718 0.000230475
2016011800 0.00022836
2016011806 0.000287415
2016011812 0.000225032
2016011818 0.0001903
2016011900 0.000163284
2016011906 0.000248963
2016011912 0.000408762
2016011918 0.000436255
2016012000 0.000368188
2016012006 0.000440019
2016012012 0.000464557
2016012018 0.000544273
2016012100 0.000524309
2016012106 0.00056151
2016012112 0.000568996
2016012118 0.000628655
2016012200 0.000480622
2016012206 0.000596293
2016012212 0.000485892
2016012218 0.000578068
2016012300 0.000184415
2016012306 7.97129e-05
2016012312 0.000250756
2016012318 0.000199518
2016012400 0.000121624
2016012406 0.000124874
2016012412 0.000324356
2016012418 0.000186726
2016012500 5.29814e-05
2016012506 7.54561e-05
2016012512 0.000401576
2016012518 0.00016162
2016012600 5.63458e-05
2016012606 7.57356e-05
2016012612 0.000320949
2016012618 0.00018319
2016012700 7.25097e-05
2016012706 0.00010543
2016012712 0.000278506
2016012718 0.000188301
2016012800 0.000138311
2016012806 5.99716e-05
2016012812 0.000367108
2016012818 0.000191799
2016012900 9.74222e-06
2016012906 4.35273e-05
2016012912 0.000105426
2016012918 3.73413e-05
2016013000 0.0
2016013006 0.0
2016013012 4.47505e-05
2016013018 6.19796e-05
2016013100 0.0
2016013106 1.66905e-06
2016013112 1.01122e-05
2016013118 4.05868e-05
2016020100 8.94107e-06
2016020106 4.08773e-06
2016020112 0.000233334
2016020118 4.68898e-05
2016020200 0.0
2016020206 5.51233e-07
2016020212 0.000187529
2016020218 6.9256e-05
2016020300 2.32027e-05
2016020306 2.65281e-06
2016020312 0.000253406
2016020318 2.84077e-05
2016020400 7.21017e-06
2016020406 1.36644e-05
2016020412 0.000254757
2016020418 6.53185e-05
2016020500 0.0
2016020506 4.59658e-06
2016020512 0.000193813
2016020518 5.27372e-05
2016020600 2.20041e-07
2016020606 2.56383e-06
2016020612 0.000178785
2016020618 6.82373e-05
2016020700 0.0
2016020706 2.45721e-06
2016020712 0.00012386
2016020718 4.16243e-05
2016020800 1.11152e-07
2016020806 1.33786e-06
2016020812 0.000202675
2016020818 1.99426e-05
2016020900 0.0
2016020906 1.10913e-06
2016020912 8.0524e-05
2016020918 1.42979e-05
2016021000 0.0
2016021006 1.33245e-06
2016021012 2.35276e-05
2016021018 4.29079e-06
2016021100 1.58667e-05
2016021106 3.30627e-06
2016021112 0.000137911
2016021118 1.00239e-05
2016021200 3.16405e-05
2016021206 5.90766e-05
2016021212 0.000283832
2016021218 0.000116359
2016021300 4.91528e-05
2016021306 1.87544e-05
2016021312 0.000378804
2016021318 7.14603e-05
2016021400 3.45883e-06
2016021406 1.36893e-05
2016021412 0.000298083
2016021418 0.000102978
2016021500 1.12161e-07
2016021506 1.55463e-06
2016021512 0.000143572
2016021518 7.49161e-05
2016021600 0.0
2016021606 2.32603e-06
2016021612 9.5772e-05
2016021618 4.18012e-05
2016021700 0.0
2016021706 1.66876e-05
2016021712 0.000175327
2016021718 1.08673e-05
2016021800 5.50101e-07
2016021806 2.65746e-06
2016021812 0.000111989
2016021818 3.33456e-06
2016021900 3.32978e-05
2016021906 2.7539e-06
2016021912 2.82933e-05
2016021918 4.66857e-05
2016022000 2.87455e-05
2016022006 1.06651e-05
2016022012 0.000330045
2016022018 8.33009e-05
2016022100 1.63392e-05
2016022106 3.31827e-05
2016022112 0.000219916
2016022118 7.15872e-05
2016022200 0.0
2016022206 2.8886e-06
2016022212 0.000132379
2016022218 7.32391e-06
2016022300 2.24322e-07
2016022306 5.55515e-07
2016022312 0.000124918
2016022318 1.61471e-05
2016022400 1.78008e-06
2016022406 1.33786e-06
2016022412 0.00023874
2016022418 8.43558e-05
2016022500 0.0
2016022506 2.66352e-06
2016022512 0.000117495
2016022518 3.98744e-05
2016022600 1.02237e-05
2016022606 1.01481e-05
2016022612 0.000201358
