YYYYMMDDHH soilw0-10cm
2008122812 0.381073
2008122818 0.379926
2008122900 0.371931
2008122906 0.364822
2008122912 0.374053
2008122918 0.368353
2008123000 0.362801
2008123006 0.356913
2008123012 0.353401
2008123018 0.353477
2008123100 0.35061
2008123106 0.346511
2008123112 0.341136
2008123118 0.342787
2009010100 0.343472
2009010106 0.341041
2009010112 0.354154
2009010118 0.357813
2009010200 0.356084
2009010206 0.357233
2009010212 0.373831
2009010218 0.3721
2009010300 0.370781
2009010306 0.373791
2009010312 0.388894
2009010318 0.380726
2009010400 0.372504
2009010406 0.365724
2009010412 0.387631
2009010418 0.379493
2009010500 0.37227
2009010506 0.36837
2009010512 0.389163
2009010518 0.385414
2009010600 0.378435
2009010606 0.37344
2009010612 0.400785
2009010618 0.390327
2009010700 0.382458
2009010706 0.378383
2009010712 0.409677
2009010718 0.396032
2009010800 0.385953
2009010806 0.381051
2009010812 0.399544
2009010818 0.385349
2009010900 0.376599
2009010906 0.36727
2009010912 0.371989
2009010918 0.36466
2009011000 0.360447
2009011006 0.35545
2009011012 0.347347
2009011018 0.34467
2009011100 0.345886
2009011106 0.345549
2009011112 0.338984
2009011118 0.33929
2009011200 0.341515
2009011206 0.342067
2009011212 0.358023
2009011218 0.356029
2009011300 0.353493
2009011306 0.349283
2009011312 0.347011
2009011318 0.344673
2009011400 0.344246
2009011406 0.341704
2009011412 0.3357
2009011418 0.336461
2009011500 0.338144
2009011506 0.336042
2009011512 0.329717
2009011518 0.33845
2009011600 0.351532
2009011606 0.348434
2009011612 0.361648
2009011618 0.358754
2009011700 0.357002
2009011706 0.354678
2009011712 0.369873
2009011718 0.363334
2009011800 0.360672
2009011806 0.35657
2009011812 0.372778
2009011818 0.364446
2009011900 0.364696
2009011906 0.35858
2009011912 0.370978
2009011918 0.365742
2009012000 0.359308
2009012006 0.35799
2009012012 0.372955
2009012018 0.364857
2009012100 0.360222
2009012106 0.356464
2009012112 0.369191
2009012118 0.364781
2009012200 0.373168
2009012206 0.383548
2009012212 0.399108
2009012218 0.394723
2009012300 0.396176
2009012306 0.388579
2009012312 0.402044
2009012318 0.391489
2009012400 0.385266
2009012406 0.376921
2009012412 0.37866
2009012418 0.379195
2009012500 0.375509
2009012506 0.374854
2009012512 0.389873
2009012518 0.389644
2009012600 0.381305
2009012606 0.372744
2009012612 0.382567
2009012618 0.37835
2009012700 0.37122
2009012706 0.366323
2009012712 0.373986
2009012718 0.374873
2009012800 0.368971
2009012806 0.363293
2009012812 0.364588
2009012818 0.361248
2009012900 0.358361
2009012906 0.354365
2009012912 0.354788
2009012918 0.351344
2009013000 0.350014
2009013006 0.34713
2009013012 0.3442
2009013018 0.344428
2009013100 0.344885
2009013106 0.342669
2009013112 0.344968
2009013118 0.346639
2009020100 0.351905
2009020106 0.351594
2009020112 0.359686
2009020118 0.37069
2009020200 0.369164
2009020206 0.366191
2009020212 0.389424
2009020218 0.379078
2009020300 0.373873
2009020306 0.368776
2009020312 0.370532
2009020318 0.368858
2009020400 0.36598
2009020406 0.360525
2009020412 0.369169
2009020418 0.368927
2009020500 0.364378
2009020506 0.359937
2009020512 0.360255
2009020518 0.360605
2009020600 0.358053
2009020606 0.354835
2009020612 0.360059
2009020618 0.367371
2009020700 0.362707
2009020706 0.357263
2009020712 0.368276
2009020718 0.367818
2009020800 0.363715
2009020806 0.360962
2009020812 0.378217
2009020818 0.38052
2009020900 0.378744
2009020906 0.37352
2009020912 0.371624
2009020918 0.376618
2009021000 0.374476
2009021006 0.369378
2009021012 0.371323
2009021018 0.370357
2009021100 0.371462
2009021106 0.364476
2009021112 0.370787
2009021118 0.373716
2009021200 0.375507
2009021206 0.369417
2009021212 0.370324
2009021218 0.363204
2009021300 0.365983
2009021306 0.367886
2009021312 0.384022
2009021318 0.381783
2009021400 0.38393
2009021406 0.379739
2009021412 0.385751
2009021418 0.385797
2009021500 0.377018
2009021506 0.368677
2009021512 0.365825
2009021518 0.362047
2009021600 0.359365
2009021606 0.355576
2009021612 0.349323
2009021618 0.348754
2009021700 0.349749
2009021706 0.348413
2009021712 0.34671
2009021718 0.344267
2009021800 0.345158
2009021806 0.343823
2009021812 0.362994
2009021818 0.359429
2009021900 0.357313
2009021906 0.354311
2009021912 0.348392
2009021918 0.346173
2009022000 0.347285
2009022006 0.345841
2009022012 0.33493
2009022018 0.337245
2009022100 0.340912
2009022106 0.340366
2009022112 0.328483
2009022118 0.334888
2009022200 0.338232
2009022206 0.34046
2009022212 0.355607
2009022218 0.364345
2009022300 0.360589
2009022306 0.358168
2009022312 0.380999
2009022318 0.374746
2009022400 0.36886
2009022406 0.363861
2009022412 0.383972
2009022418 0.38129
2009022500 0.373077
2009022506 0.366634
2009022512 0.367387
2009022518 0.36683
2009022600 0.362944
2009022606 0.358172
2009022612 0.361862
2009022618 0.361085
2009022700 0.358531
2009022706 0.355198
2009022712 0.367755
2009022718 0.362761
2009022800 0.359984
2009022806 0.356094
2009022812 0.355923
2009022818 0.352816
2009030100 0.349381
2009030106 0.347052
2009030112 0.34622
2009030118 0.347334
2009030200 0.346878
2009030206 0.344649
2009030212 0.332352
2009030218 0.330341
2009030300 0.332438
2009030306 0.332206
2009030312 0.319669
2009030318 0.319661
2009030400 0.32265
2009030406 0.323645
2009030412 0.324825
2009030418 0.329923
2009030500 0.342821
2009030506 0.343936
2009030512 0.363978
2009030518 0.370458
2009030600 0.362524
2009030606 0.357856
2009030612 0.37604
2009030618 0.37524
2009030700 0.366203
2009030706 0.35974
2009030712 0.372202
2009030718 0.367709
2009030800 0.362925
2009030806 0.357811
2009030812 0.36484
2009030818 0.360052
2009030900 0.358611
2009030906 0.354713
2009030912 0.355473
2009030918 0.35335
2009031000 0.353471
2009031006 0.351473
2009031012 0.356584
2009031018 0.359246
2009031100 0.356905
2009031106 0.353234
2009031112 0.363489
2009031118 0.359924
2009031200 0.356918
2009031206 0.353466
2009031212 0.358596
2009031218 0.3547
2009031300 0.353138
2009031306 0.350355
2009031312 0.349884
2009031318 0.3472
2009031400 0.34719
2009031406 0.346854
2009031412 0.355247
2009031418 0.350779
2009031500 0.349983
2009031506 0.351291
2009031512 0.355636
2009031518 0.360259
2009031600 0.369061
2009031606 0.368052
2009031612 0.382076
2009031618 0.370991
2009031700 0.383857
2009031706 0.376994
2009031712 0.384723
2009031718 0.375377
2009031800 0.369814
2009031806 0.363804
2009031812 0.374302
2009031818 0.374655
2009031900 0.378076
2009031906 0.371083
2009031912 0.378478
2009031918 0.372337
2009032000 0.368686
2009032006 0.363017
2009032012 0.365781
2009032018 0.364885
2009032100 0.361305
2009032106 0.359195
2009032112 0.373658
2009032118 0.36815
2009032200 0.364003
2009032206 0.360866
2009032212 0.392858
2009032218 0.380388
2009032300 0.373936
2009032306 0.367039
2009032312 0.395353
2009032318 0.386788
2009032400 0.384155
2009032406 0.374474
2009032412 0.398561
2009032418 0.384678
2009032500 0.378572
2009032506 0.371782
2009032512 0.386889
2009032518 0.387649
2009032600 0.38361
2009032606 0.383683
2009032612 0.400299
2009032618 0.390139
2009032700 0.382668
2009032706 0.377351
2009032712 0.396135
2009032718 0.38853
2009032800 0.378874
2009032806 0.373647
2009032812 0.369605
2009032818 0.371296
2009032900 0.36631
2009032906 0.361762
2009032912 0.361732
2009032918 0.357516
2009033000 0.358108
2009033006 0.358565
2009033012 0.370555
2009033018 0.364316
2009033100 0.360657
2009033106 0.357109
2009033112 0.384591
2009033118 0.37988
2009040100 0.37322
2009040106 0.374924
2009040112 0.390257
2009040118 0.383026
2009040200 0.381555
2009040206 0.373937
2009040212 0.401263
2009040218 0.383737
2009040300 0.38319
2009040306 0.376976
2009040312 0.37517
2009040318 0.376697
2009040400 0.377924
2009040406 0.372129
2009040412 0.383301
2009040418 0.381823
2009040500 0.374583
2009040506 0.368128
2009040512 0.378647
2009040518 0.374534
2009040600 0.375411
2009040606 0.369624
2009040612 0.370861
2009040618 0.373748
2009040700 0.367727
2009040706 0.362717
2009040712 0.372551
2009040718 0.36999
2009040800 0.366651
2009040806 0.366401
2009040812 0.37691
2009040818 0.370277
2009040900 0.367745
2009040906 0.368176
2009040912 0.380289
2009040918 0.377948
2009041000 0.372355
2009041006 0.366802
2009041012 0.382081
2009041018 0.377607
2009041100 0.370142
2009041106 0.369437
2009041112 0.397809
2009041118 0.390776
2009041200 0.378658
2009041206 0.370106
2009041212 0.361546
2009041218 0.361442
2009041300 0.358774
2009041306 0.355104
2009041312 0.347323
2009041318 0.346647
2009041400 0.346203
2009041406 0.344092
2009041412 0.341258
2009041418 0.34047
2009041500 0.339593
2009041506 0.338263
2009041512 0.330793
2009041518 0.333329
2009041600 0.333448
2009041606 0.331796
2009041612 0.329988
2009041618 0.33786
2009041700 0.338006
2009041706 0.336579
2009041712 0.331907
2009041718 0.338048
2009041800 0.34076
2009041806 0.337537
2009041812 0.324663
2009041818 0.323341
2009041900 0.32356
2009041906 0.322113
2009041912 0.310012
2009041918 0.308564
2009042000 0.309563
2009042006 0.309226
2009042012 0.30079
2009042018 0.300687
2009042100 0.301684
2009042106 0.301237
2009042112 0.293233
2009042118 0.293684
2009042200 0.294459
2009042206 0.294124
2009042212 0.288568
2009042218 0.291811
2009042300 0.292921
2009042306 0.292918
2009042312 0.291123
2009042318 0.297109
2009042400 0.303466
2009042406 0.305019
2009042412 0.299678
2009042418 0.299907
2009042500 0.300461
2009042506 0.299459
2009042512 0.294351
2009042518 0.295002
2009042600 0.297333
2009042606 0.296884
2009042612 0.302471
2009042618 0.30424
2009042700 0.309772
2009042706 0.309322
2009042712 0.309677
2009042718 0.30957
2009042800 0.312753
2009042806 0.311638
2009042812 0.309013
2009042818 0.310576
2009042900 0.31605
2009042906 0.312491
2009042912 0.303375
2009042918 0.301478
2009043000 0.300474
2009043006 0.298581
2009043012 0.29478
2009043018 0.297294
2009050100 0.302241
2009050106 0.301786
2009050112 0.298884
2009050118 0.299655
2009050200 0.300647
2009050206 0.297331
2009050212 0.292904
2009050218 0.293565
2009050300 0.292562
2009050306 0.290345
2009050312 0.285241
2009050318 0.283019
2009050400 0.282686
2009050406 0.281243
2009050412 0.276588
2009050418 0.274812
2009050500 0.274702
2009050506 0.274261
2009050512 0.273714
2009050518 0.277721
2009050600 0.279607
2009050606 0.278938
2009050612 0.275948
2009050618 0.275392
2009050700 0.27898
2009050706 0.278539
2009050712 0.275866
2009050718 0.27442
2009050800 0.27431
2009050806 0.273088
2009050812 0.269756
2009050818 0.267978
2009050900 0.267976
2009050906 0.266974
2009050912 0.264422
2009050918 0.263085
2009051000 0.262527
2009051006 0.261415
2009051012 0.259526
2009051018 0.258195
2009051100 0.257748
2009051106 0.256861
2009051112 0.255527
2009051118 0.255077
2009051200 0.254964
2009051206 0.254631
2009051212 0.253185
2009051218 0.252301
2009051300 0.251745
2009051306 0.251411
2009051312 0.249633
2009051318 0.248857
2009051400 0.248191
2009051406 0.24797
2009051412 0.246635
2009051418 0.24619
2009051500 0.246084
2009051506 0.245752
2009051512 0.244754
2009051518 0.246102
2009051600 0.250903
2009051606 0.251804
2009051612 0.254209
2009051618 0.258499
2009051700 0.257943
2009051706 0.257936
2009051712 0.256601
2009051718 0.256152
2009051800 0.255595
2009051806 0.255378
2009051812 0.25416
2009051818 0.253388
2009051900 0.252388
2009051906 0.25172
2009051912 0.250058
2009051918 0.248838
2009052000 0.248281
2009052006 0.247616
2009052012 0.246062
2009052018 0.244953
2009052100 0.24462
2009052106 0.243955
2009052112 0.242953
2009052118 0.242621
2009052200 0.242395
2009052206 0.242062
2009052212 0.240952
2009052218 0.240626
2009052300 0.240514
2009052306 0.240177
2009052312 0.238845
2009052318 0.238178
2009052400 0.238068
2009052406 0.237623
2009052412 0.236292
2009052418 0.235625
2009052500 0.23518
2009052506 0.234958
2009052512 0.233848
2009052518 0.23307
2009052600 0.232625
2009052606 0.232293
2009052612 0.231181
2009052618 0.230405
2009052700 0.22996
2009052706 0.229738
2009052712 0.228626
2009052718 0.228409
2009052800 0.22852
2009052806 0.227965
2009052812 0.227076
2009052818 0.226968
2009052900 0.226413
2009052906 0.226078
2009052912 0.225527
2009052918 0.224973
2009053000 0.224638
2009053006 0.224527
2009053012 0.223748
2009053018 0.2233
2009053100 0.223077
2009053106 0.22241
2009053112 0.221521
2009053118 0.221075
2009060100 0.221294
2009060106 0.221183
2009060112 0.220954
2009060118 0.22216
2009060200 0.222155
2009060206 0.222814
2009060212 0.2282
2009060218 0.243634
2009060300 0.259745
2009060306 0.271568
2009060312 0.275668
2009060318 0.285881
2009060400 0.295382
2009060406 0.290956
2009060412 0.282529
2009060418 0.278866
2009060500 0.277422
2009060506 0.27554
2009060512 0.270113
2009060518 0.267554
2009060600 0.268119
2009060606 0.270125
2009060612 0.266586
2009060618 0.265252
2009060700 0.263919
2009060706 0.262143
2009060712 0.258819
2009060718 0.256602
2009060800 0.255382
2009060806 0.254052
2009060812 0.25183
2009060818 0.250167
2009060900 0.249389
2009060906 0.248277
2009060912 0.24639
2009060918 0.245283
2009061000 0.244283
2009061006 0.243838
2009061012 0.242284
2009061018 0.241174
2009061100 0.240731
2009061106 0.240063
2009061112 0.238844
2009061118 0.237844
2009061200 0.237289
2009061206 0.236847
2009061212 0.235513
2009061218 0.235173
2009061300 0.238802
2009061306 0.242539
2009061312 0.245396
2009061318 0.249792
2009061400 0.249134
2009061406 0.249247
2009061412 0.248588
2009061418 0.247704
2009061500 0.247265
2009061506 0.245937
2009061512 0.243616
2009061518 0.24218
2009061600 0.241181
2009061606 0.240408
2009061612 0.238414
2009061618 0.23753
2009061700 0.236644
2009061706 0.235648
2009061712 0.234096
2009061718 0.233545
2009061800 0.232657
2009061806 0.23188
2009061812 0.230882
2009061818 0.229996
2009061900 0.229442
2009061906 0.228778
2009061912 0.22778
2009061918 0.22667
2009062000 0.226339
2009062006 0.225672
2009062012 0.224674
2009062018 0.223897
2009062100 0.223564
2009062106 0.22301
2009062112 0.2219
2009062118 0.221234
2009062200 0.220792
2009062206 0.220347
2009062212 0.219237
2009062218 0.218683
2009062300 0.21846
2009062306 0.217904
2009062312 0.217018
2009062318 0.216575
2009062400 0.215908
2009062406 0.215687
2009062412 0.214798
2009062418 0.214244
2009062500 0.213689
2009062506 0.213356
2009062512 0.212469
2009062518 0.212025
2009062600 0.211468
2009062606 0.211358
2009062612 0.210689
2009062618 0.211126
2009062700 0.211452
2009062706 0.211669
2009062712 0.212431
2009062718 0.21331
2009062800 0.213089
2009062806 0.212643
2009062812 0.213079
2009062818 0.212745
2009062900 0.212966
2009062906 0.212633
2009062912 0.211635
2009062918 0.211191
2009063000 0.210636
2009063006 0.210305
2009063012 0.209307
2009063018 0.209085
2009070100 0.20842
2009070106 0.208199
2009070112 0.207201
2009070118 0.206757
2009070200 0.206314
2009070206 0.206204
2009070212 0.205094
2009070218 0.204763
2009070300 0.204428
2009070306 0.203986
2009070312 0.202988
2009070318 0.202545
2009070400 0.202322
2009070406 0.202102
2009070412 0.201325
2009070418 0.200882
2009070500 0.200327
2009070506 0.200105
2009070512 0.199548
2009070518 0.199215
2009070600 0.198882
2009070606 0.198658
2009070612 0.198873
2009070618 0.199201
2009070700 0.199309
2009070706 0.20019
2009070712 0.199525
2009070718 0.199302
2009070800 0.199191
2009070806 0.199525
2009070812 0.198639
2009070818 0.198529
2009070900 0.19842
2009070906 0.198085
2009070912 0.197533
2009070918 0.19709
2009071000 0.196646
2009071006 0.196646
2009071012 0.195872
2009071018 0.195316
2009071100 0.194874
2009071106 0.194764
2009071112 0.193987
2009071118 0.193547
2009071200 0.193325
2009071206 0.192883
2009071212 0.192107
2009071218 0.191885
2009071300 0.191441
2009071306 0.19122
2009071312 0.191333
2009071318 0.192222
2009071400 0.191998
2009071406 0.192001
2009071412 0.191447
2009071418 0.19089
2009071500 0.190783
2009071506 0.190782
2009071512 0.190117
2009071518 0.189561
2009071600 0.189229
2009071606 0.189451
2009071612 0.188786
2009071618 0.188341
2009071700 0.188673
2009071706 0.188673
2009071712 0.188006
2009071718 0.187565
2009071800 0.187786
2009071806 0.187565
2009071812 0.187009
2009071818 0.186345
2009071900 0.186345
2009071906 0.186124
2009071912 0.185457
2009071918 0.185126
2009072000 0.185126
2009072006 0.185343
2009072012 0.184566
2009072018 0.184345
2009072100 0.184013
2009072106 0.18368
2009072112 0.183013
2009072118 0.18268
2009072200 0.18257
2009072206 0.182238
2009072212 0.181793
2009072218 0.181351
2009072300 0.18124
2009072306 0.18113
2009072312 0.180241
2009072318 0.18002
2009072400 0.17991
2009072406 0.179574
2009072412 0.17891
2009072418 0.178579
2009072500 0.178356
2009072506 0.178133
2009072512 0.177469
2009072518 0.177025
2009072600 0.176804
2009072606 0.176583
2009072612 0.176361
2009072618 0.175806
2009072700 0.175585
2009072706 0.175585
2009072712 0.17492
2009072718 0.174698
2009072800 0.174475
2009072806 0.174365
2009072812 0.17381
2009072818 0.173588
2009072900 0.173367
2009072906 0.173256
2009072912 0.172703
2009072918 0.172479
2009073000 0.172258
2009073006 0.172372
2009073012 0.171817
2009073018 0.171373
2009073100 0.171262
2009073106 0.171487
2009073112 0.171043
2009073118 0.170599
2009080100 0.17049
2009080106 0.17071
2009080112 0.170378
2009080118 0.170047
2009080200 0.170381
2009080206 0.170493
2009080212 0.169828
2009080218 0.169717
2009080300 0.169603
2009080306 0.169493
2009080312 0.169383
2009080318 0.168718
2009080400 0.168829
2009080406 0.168717
2009080412 0.168386
2009080418 0.168053
2009080500 0.167943
2009080506 0.167943
2009080512 0.167497
2009080518 0.167054
2009080600 0.166943
2009080606 0.167053
2009080612 0.166275
2009080618 0.166164
2009080700 0.166164
2009080706 0.165943
2009080712 0.165612
2009080718 0.164835
2009080800 0.164723
2009080806 0.164835
2009080812 0.164392
2009080818 0.164058
2009080900 0.164395
2009080906 0.164395
2009080912 0.164062
2009080918 0.163619
2009081000 0.163617
2009081006 0.163617
2009081012 0.163285
2009081018 0.163062
2009081100 0.162952
2009081106 0.162731
2009081112 0.162397
2009081118 0.162284
2009081200 0.162174
2009081206 0.162395
2009081212 0.162284
2009081218 0.161507
2009081300 0.161507
2009081306 0.161618
2009081312 0.161507
2009081318 0.161176
2009081400 0.161065
2009081406 0.160953
2009081412 0.160398
2009081418 0.160176
2009081500 0.160176
2009081506 0.160287
2009081512 0.159735
2009081518 0.159623
2009081600 0.159623
2009081606 0.160179
2009081612 0.159515
2009081618 0.159404
2009081700 0.159404
2009081706 0.159401
2009081712 0.159179
2009081718 0.159068
2009081800 0.158734
2009081806 0.158624
2009081812 0.158514
2009081818 0.158179
2009081900 0.158179
2009081906 0.157958
2009081912 0.157626
2009081918 0.157626
2009082000 0.157516
2009082006 0.157516
2009082012 0.157071
2009082018 0.15696
2009082100 0.15685
2009082106 0.15685
2009082112 0.15685
2009082118 0.156738
2009082200 0.15751
2009082206 0.15972
2009082212 0.159832
2009082218 0.160393
2009082300 0.160841
2009082306 0.160954
2009082312 0.16107
2009082318 0.161627
2009082400 0.162513
2009082406 0.162624
2009082412 0.163289
2009082418 0.168189
2009082500 0.17042
2009082506 0.170308
2009082512 0.169753
2009082518 0.170405
2009082600 0.17162
2009082606 0.171395
2009082612 0.170617
2009082618 0.170282
2009082700 0.169947
2009082706 0.171475
2009082712 0.170696
2009082718 0.170695
2009082800 0.17036
2009082806 0.169918
2009082812 0.169695
2009082818 0.169361
2009082900 0.169028
2009082906 0.169028
2009082912 0.168471
2009082918 0.167917
2009083000 0.167806
2009083006 0.167806
2009083012 0.16714
2009083018 0.166696
2009083100 0.166474
2009083106 0.166587
2009083112 0.16603
2009083118 0.165698
2009090100 0.165698
2009090106 0.165698
2009090112 0.165363
2009090118 0.165032
2009090200 0.165032
2009090206 0.164922
2009090212 0.164253
2009090218 0.16392
2009090300 0.163699
2009090306 0.163478
2009090312 0.163144
2009090318 0.163144
2009090400 0.162588
2009090406 0.162478
2009090412 0.162143
2009090418 0.161921
2009090500 0.161921
2009090506 0.16181
2009090512 0.161366
2009090518 0.161363
2009090600 0.161693
2009090606 0.161472
2009090612 0.161139
2009090618 0.161798
2009090700 0.164437
2009090706 0.166088
2009090712 0.165641
2009090718 0.165639
2009090800 0.165527
2009090806 0.165529
2009090812 0.165085
2009090818 0.164973
2009090900 0.164753
2009090906 0.164863
2009090912 0.164085
2009090918 0.163863
2009091000 0.164194
2009091006 0.164084
2009091012 0.163862
2009091018 0.16353
2009091100 0.16353
2009091106 0.16342
2009091112 0.163199
2009091118 0.163312
2009091200 0.163202
2009091206 0.1632
2009091212 0.162647
2009091218 0.162535
2009091300 0.162425
2009091306 0.162645
2009091312 0.162314
2009091318 0.162091
2009091400 0.162091
2009091406 0.161869
2009091412 0.161314
2009091418 0.161314
2009091500 0.161204
2009091506 0.160871
2009091512 0.160538
2009091518 0.160316
2009091600 0.160206
2009091606 0.160095
2009091612 0.162622
2009091618 0.16328
2009091700 0.16383
2009091706 0.16383
2009091712 0.163497
2009091718 0.163277
2009091800 0.163167
2009091806 0.163167
2009091812 0.162723
2009091818 0.16228
2009091900 0.16228
2009091906 0.162059
2009091912 0.161616
2009091918 0.161616
2009092000 0.161836
2009092006 0.161726
2009092012 0.161171
2009092018 0.16106
2009092100 0.162732
2009092106 0.16273
2009092112 0.162509
2009092118 0.162397
2009092200 0.163624
2009092206 0.163849
2009092212 0.163515
2009092218 0.165604
2009092300 0.172007
2009092306 0.181088
2009092312 0.196032
2009092318 0.198602
2009092400 0.19695
2009092406 0.195297
2009092412 0.196061
2009092418 0.196406
2009092500 0.19885
2009092506 0.198963
2009092512 0.203068
2009092518 0.207942
2009092600 0.206841
2009092606 0.205631
2009092612 0.204971
2009092618 0.203309
2009092700 0.202647
2009092706 0.201651
2009092712 0.199772
2009092718 0.198446
2009092800 0.197673
2009092806 0.196899
2009092812 0.19557
2009092818 0.194907
2009092900 0.194574
2009092906 0.194132
2009092912 0.193024
2009092918 0.192138
2009093000 0.191807
2009093006 0.191916
2009093012 0.192135
2009093018 0.192798
2009100100 0.195562
2009100106 0.19612
2009100112 0.1959
2009100118 0.195682
2009100200 0.195906
2009100206 0.195797
2009100212 0.195359
2009100218 0.201535
2009100300 0.206792
2009100306 0.214529
2009100312 0.222386
2009100318 0.228587
2009100400 0.227062
2009100406 0.222638
2009100412 0.217324
2009100418 0.21555
2009100500 0.214111
2009100506 0.212451
2009100512 0.210687
2009100518 0.21014
2009100600 0.209369
2009100606 0.208928
2009100612 0.207378
2009100618 0.2075
2009100700 0.206947
2009100706 0.206505
2009100712 0.205509
2009100718 0.204735
2009100800 0.205618
2009100806 0.209589
2009100812 0.215756
2009100818 0.219051
2009100900 0.220066
2009100906 0.21974
2009100912 0.23594
2009100918 0.26431
2009101000 0.281787
2009101006 0.297032
2009101012 0.317614
2009101018 0.329908
2009101100 0.32701
2009101106 0.314458
2009101112 0.321775
2009101118 0.334931
2009101200 0.327702
2009101206 0.325735
2009101212 0.341284
2009101218 0.328302
2009101300 0.318728
2009101306 0.309939
2009101312 0.312144
2009101318 0.307356
2009101400 0.30769
2009101406 0.300553
2009101412 0.302639
2009101418 0.315558
2009101500 0.310989
2009101506 0.303969
2009101512 0.322928
2009101518 0.324112
2009101600 0.327806
2009101606 0.31758
2009101612 0.327415
2009101618 0.322299
2009101700 0.320301
2009101706 0.315083
2009101712 0.321794
2009101718 0.310587
2009101800 0.303486
2009101806 0.296826
2009101812 0.300829
2009101818 0.296596
2009101900 0.29673
2009101906 0.289843
2009101912 0.293989
2009101918 0.296327
2009102000 0.290799
2009102006 0.285151
2009102012 0.286324
2009102018 0.282333
2009102100 0.279448
2009102106 0.27624
2009102112 0.278184
2009102118 0.278945
2009102200 0.278829
2009102206 0.280377
2009102212 0.29529
2009102218 0.295045
2009102300 0.288846
2009102306 0.292082
2009102312 0.306013
2009102318 0.314488
2009102400 0.313295
2009102406 0.326371
2009102412 0.33983
2009102418 0.347911
2009102500 0.341169
2009102506 0.336378
2009102512 0.357758
2009102518 0.350865
2009102600 0.345538
2009102606 0.341683
2009102612 0.371224
2009102618 0.378023
2009102700 0.369033
2009102706 0.359616
2009102712 0.377734
2009102718 0.389709
2009102800 0.375088
2009102806 0.367498
2009102812 0.380265
2009102818 0.385841
2009102900 0.380158
2009102906 0.372797
2009102912 0.378003
2009102918 0.384829
2009103000 0.372448
2009103006 0.367977
2009103012 0.372501
2009103018 0.385993
2009103100 0.38576
2009103106 0.393319
2009103112 0.391781
2009103118 0.391338
2009110100 0.386607
2009110106 0.384699
2009110112 0.377778
2009110118 0.37582
2009110200 0.359482
2009110206 0.347061
2009110212 0.342689
2009110218 0.33692
2009110300 0.333918
2009110306 0.330582
2009110312 0.330555
2009110318 0.332388
2009110400 0.326641
2009110406 0.325568
2009110412 0.322215
2009110418 0.318771
2009110500 0.316218
2009110506 0.313328
2009110512 0.30679
2009110518 0.306992
2009110600 0.30412
2009110606 0.301573
2009110612 0.302097
2009110618 0.298779
2009110700 0.297121
2009110706 0.294686
2009110712 0.292565
2009110718 0.291013
2009110800 0.290021
2009110806 0.289679
2009110812 0.291641
2009110818 0.291968
2009110900 0.290758
2009110906 0.28921
2009110912 0.29216
2009110918 0.290722
2009111000 0.288962
2009111006 0.289626
2009111012 0.291366
2009111018 0.287952
2009111100 0.291043
2009111106 0.294591
2009111112 0.29204
2009111118 0.289837
2009111200 0.290277
2009111206 0.288512
2009111212 0.285957
2009111218 0.286624
2009111300 0.28751
2009111306 0.285528
2009111312 0.284183
2009111318 0.280984
2009111400 0.280217
2009111406 0.278563
2009111412 0.273926
2009111418 0.273813
2009111500 0.274144
2009111506 0.273703
2009111512 0.270282
2009111518 0.270946
2009111600 0.273601
2009111606 0.274052
2009111612 0.272724
2009111618 0.27669
2009111700 0.2816
2009111706 0.282391
2009111712 0.291005
2009111718 0.293461
2009111800 0.301467
2009111806 0.300164
2009111812 0.29385
2009111818 0.295183
2009111900 0.294957
2009111906 0.293295
2009111912 0.28819
2009111918 0.291605
2009112000 0.295374
2009112006 0.292724
2009112012 0.287621
2009112018 0.286289
2009112100 0.286624
2009112106 0.285294
2009112112 0.2792
2009112118 0.278644
2009112200 0.279414
2009112206 0.278967
2009112212 0.276081
2009112218 0.275744
2009112300 0.276849
2009112306 0.276736
2009112312 0.273637
2009112318 0.274408
2009112400 0.275958
2009112406 0.277503
2009112412 0.276182
2009112418 0.277076
2009112500 0.277741
2009112506 0.278743
2009112512 0.276529
2009112518 0.278301
2009112600 0.287772
2009112606 0.290007
2009112612 0.291857
2009112618 0.296961
2009112700 0.301078
2009112706 0.299095
2009112712 0.301721
2009112718 0.29984
2009112800 0.306029
2009112806 0.302363
2009112812 0.304437
2009112818 0.300566
2009112900 0.300233
2009112906 0.298794
2009112912 0.301649
2009112918 0.302973
2009113000 0.307407
2009113006 0.307011
2009113012 0.313202
2009113018 0.314118
2009120100 0.312719
2009120106 0.310958
2009120112 0.313806
2009120118 0.314241
2009120200 0.325322
2009120206 0.324363
2009120212 0.324822
2009120218 0.327595
2009120300 0.324585
2009120306 0.321375
2009120312 0.32397
2009120318 0.331258
2009120400 0.330301
2009120406 0.32686
2009120412 0.327909
2009120418 0.345367
2009120500 0.346422
2009120506 0.346939
2009120512 0.351162
2009120518 0.343936
2009120600 0.344269
2009120606 0.34337
2009120612 0.337992
2009120618 0.332963
2009120700 0.330172
2009120706 0.325846
2009120712 0.317088
2009120718 0.314759
2009120800 0.31476
2009120806 0.312984
2009120812 0.313638
2009120818 0.314193
2009120900 0.313088
2009120906 0.310425
2009120912 0.310407
2009120918 0.308081
2009121000 0.308639
2009121006 0.30642
2009121012 0.308044
2009121018 0.30517
2009121100 0.304178
2009121106 0.302408
2009121112 0.298527
2009121118 0.298968
2009121200 0.299966
2009121206 0.300422
2009121212 0.297425
2009121218 0.298441
